platform,ad_id,timestamp_utc,impressions,clicks,spend,currency,pipeline_status,ad_lifecycle_status
linkedin,li_cre_2207,2025-10-14 12:00:00+00:00,253,14,0.306241,USD,ENRICHED,ARCHIVED
linkedin,li_cre_1807,2025-09-28 15:00:00+00:00,51,0,0.023538,USD,ENRICHED,ACTIVE
linkedin,li_cre_2194,2025-12-24 01:00:00+00:00,64,7,0.014792,USD,ENRICHED,ACTIVE
linkedin,li_cre_2385,2026-01-02 14:00:00+00:00,68,1,-0.051606,USD,ENRICHED,ACTIVE
linkedin,li_cre_1335,2025-11-02 16:00:00+00:00,70,8,0.027498,USD,VALIDATED,ACTIVE
linkedin,li_cre_2525,2025-10-23 12:00:00+00:00,345,13,0.218076,USD,ENRICHED,ACTIVE
linkedin,li_cre_1977,2025-10-28 06:00:00+00:00,71,2,0.074257,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1504,2026-01-13 22:00:00+00:00,131,6,0.048145,USD,PUBLISHED,DRAFT
linkedin,li_cre_566,2026-01-05 04:00:00+00:00,117,5,0.093945,USD,VALIDATED,ACTIVE
linkedin,li_cre_490,2025-10-20 04:00:00+00:00,256,13,0.002178873917638566,USD,VALIDATED,ACTIVE
linkedin,li_cre_792,2025-10-14 00:00:00+00:00,343,7,0.414311,USD,ENRICHED,ACTIVE
linkedin,li_cre_1387,2025-11-07 07:00:00+00:00,56,0,0.04834,USD,RECEIVED,ACTIVE
linkedin,li_cre_389,2025-12-28 10:00:00+00:00,355,29,0.19933791803559914,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2730,2025-11-23 02:00:00+00:00,57,0,0.036666,USD,ENRICHED,ACTIVE
linkedin,li_cre_2248,2026-01-14 04:00:00+00:00,110,1,0.031304,USD,VALIDATED,ACTIVE
linkedin,li_cre_1628,2025-11-26 23:00:00+00:00,127,7,0.087785,USD,VALIDATED,ACTIVE
linkedin,li_cre_655,2025-12-02 17:00:00+00:00,45,1,0.02758,USD,ENRICHED,PAUSED
linkedin,li_cre_459,2025-10-31 22:00:00+00:00,276,7,0.030728,USD,ENRICHED,ACTIVE
linkedin,li_cre_988,2025-12-08 06:00:00+00:00,59,2,0.014729,USD,ENRICHED,LIMITED
linkedin,li_cre_1812,2025-11-29 03:00:00+00:00,44,0,0.025814,USD,RECEIVED,DRAFT
linkedin,li_cre_108,2025-10-25 11:00:00+00:00,26,0,0.003418,USD,RECEIVED,ACTIVE
linkedin,li_cre_2612,2025-10-03 00:00:00+00:00,201,3,0.009702,USD,ENRICHED,ACTIVE
linkedin,li_cre_1958,2025-11-19 15:00:00+00:00,236,14,0.053071,USD,ENRICHED,ARCHIVED
linkedin,li_cre_1150,2025-12-26 03:00:00+00:00,744,203,0.112537,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1304,2025-11-09 19:00:00+00:00,188,7,0.113911,USD,PUBLISHED,DRAFT
linkedin,li_cre_1820,2025-12-04 18:00:00+00:00,304,25,0.046007,USD,ENRICHED,DRAFT
linkedin,li_cre_1356,2026-01-06 11:00:00+00:00,282,1,0.083351,USD,VALIDATED,ACTIVE
linkedin,li_cre_1165,2025-10-19 22:00:00+00:00,62,5,0.051635,USD,VALIDATED,ACTIVE
linkedin,li_cre_876,2025-12-29 14:00:00+00:00,137,6,0.06069,USD,VALIDATED,DISAPPROVED
linkedin,li_cre_577,2025-11-09 07:00:00+00:00,742,48,0.245805,USD,VALIDATED,PAUSED
linkedin,li_cre_477,2025-10-22 01:00:00+00:00,1106,90,1.278865,USD,RECEIVED,ACTIVE
linkedin,li_cre_2107,2025-12-24 21:00:00+00:00,207,1,0.079231,USD,ENRICHED,ACTIVE
linkedin,li_cre_83,2025-09-26 16:00:00+00:00,112,8,0.195534,USD,VALIDATED,ARCHIVED
linkedin,li_cre_106,2025-10-16 15:00:00+00:00,249,9,0.162957,USD,VALIDATED,ACTIVE
linkedin,li_cre_2657,2025-11-25 12:00:00+00:00,90,2,0.04138,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2493,2026-01-03 23:00:00+00:00,267,6,0.012661,USD,VALIDATED,DRAFT
linkedin,li_cre_1080,2025-12-09 10:00:00+00:00,130,1,0.056334,USD,RECEIVED,ACTIVE
linkedin,li_cre_577,2025-10-15 11:00:00+00:00,629,6,0.306938,USD,PUBLISHED,ACTIVE
linkedin,li_cre_303,2025-11-22 21:00:00+00:00,156,1,0.089991,USD,VALIDATED,ACTIVE
linkedin,li_cre_2663,2025-12-15 21:00:00+00:00,294,0,0.00348418163159316,USD,PUBLISHED,PAUSED
linkedin,li_cre_1026,2025-11-13 16:00:00+00:00,132,4,0.117915,USD,VALIDATED,PAUSED
linkedin,li_cre_1715,2026-01-11 13:00:00+00:00,233,5,0.366075,USD,VALIDATED,ACTIVE
linkedin,li_cre_1879,2025-11-23 05:00:00+00:00,501,14,0.550312,USD,VALIDATED,ACTIVE
linkedin,li_cre_2645,2025-12-08 03:00:00+00:00,144,6,0.218905,USD,VALIDATED,ACTIVE
linkedin,li_cre_1859,2025-11-13 12:00:00+00:00,410,17,0.212182,USD,VALIDATED,ACTIVE
linkedin,li_cre_986,2025-09-24 11:00:00+00:00,130,5,0.036236,USD,VALIDATED,DRAFT
linkedin,li_cre_832,2025-09-22 06:00:00+00:00,176,5,0.562224,USD,PUBLISHED,DRAFT
linkedin,li_cre_147,2025-10-25 14:00:00+00:00,117,3,0.124514,USD,VALIDATED,ACTIVE
linkedin,li_cre_1393,2025-11-26 08:00:00+00:00,141,0,0.368639,USD,RECEIVED,LIMITED
linkedin,li_cre_805,2025-10-07 19:00:00+00:00,207,4,0.159838,USD,PUBLISHED,PAUSED
linkedin,li_cre_2510,2025-11-09 11:00:00+00:00,186,20,0.024933,USD,ENRICHED,PAUSED
linkedin,li_cre_16,2025-11-24 00:00:00+00:00,159,2,0.1211,USD,ENRICHED,ACTIVE
linkedin,li_cre_2500,2025-11-16 14:00:00+00:00,289,12,0.046548,USD,ENRICHED,ACTIVE
linkedin,li_cre_133,2026-01-14 13:00:00+00:00,97,6,0.068447,USD,VALIDATED,ACTIVE
linkedin,li_cre_2432,2025-09-26 03:00:00+00:00,381,4,0.125112,USD,VALIDATED,LIMITED
linkedin,li_cre_166,2025-12-21 23:00:00+00:00,214,13,0.049482,USD,ENRICHED,ACTIVE
linkedin,li_cre_943,2025-11-29 06:00:00+00:00,138,15,0.090848,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2301,2025-12-06 09:00:00+00:00,411,3,0.186943,USD,ENRICHED,ACTIVE
linkedin,li_cre_1698,2026-01-02 04:00:00+00:00,50,0,0.036376,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2705,2025-11-13 04:00:00+00:00,126,9,0.033865,USD,ENRICHED,ACTIVE
linkedin,li_cre_564,2025-09-22 14:00:00+00:00,222,0,0.304821,USD,RECEIVED,ACTIVE
linkedin,li_cre_610,2026-01-01 17:00:00+00:00,83,3,0.035962,USD,RECEIVED,ACTIVE
linkedin,li_cre_2269,2025-10-14 23:00:00+00:00,275,7,0.132406,USD,VALIDATED,PAUSED
linkedin,li_cre_443,2025-10-07 03:00:00+00:00,44,0,0.010512,USD,RECEIVED,ACTIVE
linkedin,li_cre_2713,2025-12-23 10:00:00+00:00,206,1,0.066065,USD,VALIDATED,ACTIVE
linkedin,li_cre_1396,2025-12-05 21:00:00+00:00,460,25,0.627716,USD,PUBLISHED,LIMITED
linkedin,li_cre_35,2026-01-03 10:00:00+00:00,222,22,0.022213,USD,ENRICHED,LIMITED
linkedin,li_cre_2274,2025-10-23 19:00:00+00:00,87,2,0.181832,USD,RECEIVED,ACTIVE
linkedin,li_cre_1200,2025-09-29 03:00:00+00:00,102,0,0.045104,USD,VALIDATED,ACTIVE
linkedin,li_cre_2643,2025-10-18 09:00:00+00:00,93,0,0.086254,USD,VALIDATED,ACTIVE
linkedin,li_cre_279,2025-10-22 14:00:00+00:00,375,5,0.420173,USD,VALIDATED,ACTIVE
linkedin,li_cre_316,2025-11-30 01:00:00+00:00,54,0,0.022148,USD,ENRICHED,ACTIVE
linkedin,li_cre_1445,2026-01-11 09:00:00+00:00,199,11,0.271137,USD,PUBLISHED,PAUSED
linkedin,li_cre_891,2025-11-04 03:00:00+00:00,113,1,0.062719,USD,RECEIVED,ACTIVE
linkedin,li_cre_1662,2026-01-15 22:00:00+00:00,808,12,0.472124,USD,ENRICHED,LIMITED
linkedin,li_cre_1200,2025-12-18 20:00:00+00:00,338,18,0.664981,USD,PUBLISHED,LIMITED
linkedin,li_cre_1475,2025-10-07 13:00:00+00:00,295,6,0.153581,USD,VALIDATED,ACTIVE
linkedin,li_cre_97,2025-12-06 13:00:00+00:00,175,2,0.065992,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1960,2025-09-28 02:00:00+00:00,182,15,0.079663,USD,VALIDATED,PAUSED
linkedin,li_cre_1136,2025-12-19 06:00:00+00:00,227,3,0.023097,USD,ENRICHED,LIMITED
linkedin,li_cre_737,2025-11-08 23:00:00+00:00,204,6,0.149437,USD,RECEIVED,ACTIVE
linkedin,li_cre_2317,2025-11-03 21:00:00+00:00,364,6,0.274714,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1333,2025-11-02 06:00:00+00:00,116,2,0.019106,USD,VALIDATED,ACTIVE
linkedin,li_cre_1898,2026-01-07 11:00:00+00:00,173,2,0.050817,USD,VALIDATED,ACTIVE
linkedin,li_cre_1367,2025-11-04 00:00:00+00:00,258,17,0.154801,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1166,2025-10-06 01:00:00+00:00,62,5,0.069064,USD,ENRICHED,ACTIVE
linkedin,li_cre_2767,2025-10-05 05:00:00+00:00,503,16,0.215102,USD,ENRICHED,ARCHIVED
linkedin,li_cre_793,2025-09-26 11:00:00+00:00,63,4,-0.06525,USD,PUBLISHED,ACTIVE
linkedin,li_cre_345,2025-11-28 11:00:00+00:00,252,7,0.090597,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1341,2026-01-09 03:00:00+00:00,183,9,0.09439,USD,VALIDATED,ACTIVE
linkedin,li_cre_2576,2025-11-07 20:00:00+00:00,263,11,0.188312,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2555,2026-01-03 00:00:00+00:00,57,2,0.026853,USD,VALIDATED,ACTIVE
linkedin,li_cre_1402,2025-11-16 06:00:00+00:00,339,2,0.530156,USD,PUBLISHED,ACTIVE
linkedin,li_cre_149,2025-11-20 05:00:00+00:00,188,2,0.122991,USD,PUBLISHED,ACTIVE
linkedin,li_cre_210,2026-01-10 15:00:00+00:00,233,13,0.286959,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1969,2025-11-16 21:00:00+00:00,53,1,0.058526,USD,VALIDATED,LIMITED
linkedin,li_cre_854,2025-12-04 22:00:00+00:00,422,3,0.633473,USD,PUBLISHED,DISAPPROVED
linkedin,li_cre_471,2026-01-03 19:00:00+00:00,93,1,0.158703,USD,VALIDATED,DRAFT
linkedin,li_cre_654,2025-11-26 13:00:00+00:00,287,17,0.105173,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1768,2025-10-08 22:00:00+00:00,400,0,0.18997,USD,ENRICHED,ACTIVE
linkedin,li_cre_1276,2026-01-16 22:00:00+00:00,93,2,0.077157,USD,VALIDATED,ACTIVE
linkedin,li_cre_1365,2025-09-21 14:00:00+00:00,179,2,0.096851,USD,PUBLISHED,ACTIVE
linkedin,li_cre_185,2025-11-09 03:00:00+00:00,322,18,0.280279,USD,VALIDATED,LIMITED
linkedin,li_cre_2196,2025-11-22 17:00:00+00:00,219,2,0.065523,USD,VALIDATED,ACTIVE
linkedin,li_cre_1765,2026-01-13 02:00:00+00:00,82,6,0.01547,USD,PUBLISHED,PAUSED
linkedin,li_cre_1801,2025-12-02 10:00:00+00:00,184,12,0.051659,USD,VALIDATED,LIMITED
linkedin,li_cre_1335,2026-01-04 16:00:00+00:00,45,2,0.02547,USD,RECEIVED,ACTIVE
linkedin,li_cre_2294,2026-01-11 19:00:00+00:00,334,64,0.503454,USD,VALIDATED,ARCHIVED
linkedin,li_cre_337,2025-12-05 11:00:00+00:00,167,0,0.057259,USD,RECEIVED,ACTIVE
linkedin,li_cre_2305,2025-12-11 02:00:00+00:00,200,8,0.0010567299020496045,USD,ENRICHED,DRAFT
linkedin,li_cre_2285,2025-10-31 19:00:00+00:00,116,9,0.005757,USD,RECEIVED,PAUSED
linkedin,li_cre_1420,2025-09-21 18:00:00+00:00,361,15,0.362148,USD,ENRICHED,DRAFT
linkedin,li_cre_1501,2026-01-11 11:00:00+00:00,145,9,0.040522,USD,VALIDATED,ACTIVE
linkedin,li_cre_2333,2025-12-31 22:00:00+00:00,96,2,0.030358,USD,PUBLISHED,PAUSED
linkedin,li_cre_2484,2025-12-11 10:00:00+00:00,164,20,0.033508,USD,PUBLISHED,DISAPPROVED
linkedin,li_cre_2066,2025-12-08 00:00:00+00:00,123,9,0.088778,USD,ENRICHED,DRAFT
linkedin,li_cre_818,2025-12-14 11:00:00+00:00,183,18,0.240042,USD,PUBLISHED,ACTIVE
linkedin,li_cre_870,2025-11-11 09:00:00+00:00,32,1,0.044932,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2757,2025-09-25 07:00:00+00:00,111,2,0.0005839171352355497,USD,VALIDATED,ACTIVE
linkedin,li_cre_258,2025-11-15 07:00:00+00:00,270,19,0.169975,USD,ENRICHED,ACTIVE
linkedin,li_cre_11,2025-09-20 09:00:00+00:00,188,6,0.055916,USD,VALIDATED,ACTIVE
linkedin,li_cre_2688,2025-11-10 21:00:00+00:00,91,2,0.081968,USD,PUBLISHED,PAUSED
linkedin,li_cre_2339,2025-12-14 19:00:00+00:00,185,9,0.113303,USD,ENRICHED,ACTIVE
linkedin,li_cre_2274,2026-01-12 19:00:00+00:00,90,14,0.038893,USD,VALIDATED,ACTIVE
linkedin,li_cre_1529,2025-12-08 20:00:00+00:00,83,0,-0.034784,USD,ENRICHED,ACTIVE
linkedin,li_cre_1524,2025-11-15 06:00:00+00:00,37,1,0.052099,USD,VALIDATED,PAUSED
linkedin,li_cre_1020,2025-10-28 17:00:00+00:00,188,12,0.114267,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1017,2025-11-24 23:00:00+00:00,178,3,0.036391,USD,RECEIVED,ACTIVE
linkedin,li_cre_2796,2025-12-21 12:00:00+00:00,378,15,0.210289,USD,VALIDATED,ACTIVE
linkedin,li_cre_80,2026-01-05 22:00:00+00:00,744,17,1.372348,USD,VALIDATED,DRAFT
linkedin,li_cre_651,2025-12-30 12:00:00+00:00,132,5,0.01809,USD,ENRICHED,ACTIVE
linkedin,li_cre_814,2025-09-21 11:00:00+00:00,238,9,0.031827,USD,ENRICHED,ACTIVE
linkedin,li_cre_2123,2025-12-04 02:00:00+00:00,189,2,0.026005,USD,ENRICHED,ACTIVE
linkedin,li_cre_2114,2025-10-11 01:00:00+00:00,161,9,0.063882,USD,RECEIVED,ACTIVE
linkedin,li_cre_385,2026-01-01 03:00:00+00:00,816,18,0.710023,USD,ENRICHED,DRAFT
linkedin,li_cre_1918,2025-10-21 01:00:00+00:00,90,3,0.04197,USD,ENRICHED,ACTIVE
linkedin,li_cre_494,2025-11-09 03:00:00+00:00,147,2,0.284431,USD,ENRICHED,ACTIVE
linkedin,li_cre_2129,2025-10-23 22:00:00+00:00,96,0,0.106759,USD,ENRICHED,ACTIVE
linkedin,li_cre_1994,2025-10-07 20:00:00+00:00,96,7,0.0009463861613949532,USD,PUBLISHED,LIMITED
linkedin,li_cre_334,2025-12-09 03:00:00+00:00,84,0,0.073796,USD,RECEIVED,ACTIVE
linkedin,li_cre_1732,2025-09-25 03:00:00+00:00,251,1,0.383435,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2704,2025-11-22 00:00:00+00:00,186,2,0.105344,USD,VALIDATED,ACTIVE
linkedin,li_cre_2287,2025-12-03 06:00:00+00:00,62,2,0.089261,USD,RECEIVED,ACTIVE
linkedin,li_cre_1173,2025-12-19 10:00:00+00:00,344,4,0.013918,USD,VALIDATED,PAUSED
linkedin,li_cre_1136,2025-12-20 00:00:00+00:00,104,1,0.07349,USD,VALIDATED,LIMITED
linkedin,li_cre_1807,2025-09-25 03:00:00+00:00,113,1,0.040876,USD,ENRICHED,DRAFT
linkedin,li_cre_656,2025-12-28 04:00:00+00:00,446,49,0.135772,USD,VALIDATED,ARCHIVED
linkedin,li_cre_2173,2025-10-16 02:00:00+00:00,472,21,0.405611,USD,ENRICHED,ACTIVE
linkedin,li_cre_1870,2025-10-21 01:00:00+00:00,457,25,0.164184,USD,RECEIVED,DISAPPROVED
linkedin,li_cre_1622,2026-01-16 00:00:00+00:00,150,3,0.078118,USD,VALIDATED,ACTIVE
linkedin,li_cre_767,2025-11-15 07:00:00+00:00,71,5,0.035542,USD,ENRICHED,ACTIVE
linkedin,li_cre_789,2025-10-02 08:00:00+00:00,91,0,0.081184,USD,VALIDATED,ACTIVE
linkedin,li_cre_2525,2026-01-10 22:00:00+00:00,56,1,0.058432,USD,ENRICHED,LIMITED
linkedin,li_cre_1283,2025-12-19 23:00:00+00:00,116,5,0.078307,USD,ENRICHED,ARCHIVED
linkedin,li_cre_569,2025-10-17 16:00:00+00:00,469,34,0.717829,USD,ENRICHED,PAUSED
linkedin,li_cre_2058,2026-01-14 06:00:00+00:00,372,1,0.042572,USD,PUBLISHED,PAUSED
linkedin,li_cre_1204,2025-11-19 22:00:00+00:00,187,3,0.103136,USD,RECEIVED,ACTIVE
linkedin,li_cre_2495,2025-11-30 06:00:00+00:00,235,6,0.007112,USD,ENRICHED,ACTIVE
linkedin,li_cre_381,2025-10-17 19:00:00+00:00,72,3,0.022282,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2176,2026-01-03 23:00:00+00:00,276,0,0.222763,USD,ENRICHED,ACTIVE
linkedin,li_cre_321,2026-01-06 23:00:00+00:00,274,15,0.10477,USD,VALIDATED,ACTIVE
linkedin,li_cre_2165,2025-11-05 23:00:00+00:00,408,27,0.020425,USD,VALIDATED,ACTIVE
linkedin,li_cre_1416,2025-12-13 03:00:00+00:00,318,8,0.293543,USD,VALIDATED,ACTIVE
linkedin,li_cre_2343,2026-01-06 20:00:00+00:00,73,1,0.022796,USD,RECEIVED,ARCHIVED
linkedin,li_cre_1454,2025-12-02 11:00:00+00:00,266,7,0.078031,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2232,2025-12-19 15:00:00+00:00,135,12,0.09355,USD,ENRICHED,LIMITED
linkedin,li_cre_1240,2025-12-26 10:00:00+00:00,37,3,0.037729,USD,PUBLISHED,ACTIVE
linkedin,li_cre_984,2025-12-27 19:00:00+00:00,233,8,0.143627,USD,VALIDATED,ACTIVE
linkedin,li_cre_2018,2025-11-04 19:00:00+00:00,125,8,0.025436,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2580,2025-12-04 17:00:00+00:00,163,17,0.225889,USD,VALIDATED,ACTIVE
linkedin,li_cre_200,2026-01-09 20:00:00+00:00,801,22,0.603069,USD,ENRICHED,PAUSED
linkedin,li_cre_681,2025-11-26 08:00:00+00:00,77,0,0.045208,USD,ENRICHED,ACTIVE
linkedin,li_cre_2268,2025-10-20 23:00:00+00:00,569,18,0.249049,USD,VALIDATED,ACTIVE
linkedin,li_cre_834,2026-01-15 04:00:00+00:00,67,1,0.04412,USD,VALIDATED,ACTIVE
linkedin,li_cre_818,2025-10-31 01:00:00+00:00,191,3,0.305542,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1968,2026-01-10 10:00:00+00:00,278,6,0.130031,USD,ENRICHED,ACTIVE
linkedin,li_cre_2178,2025-09-22 21:00:00+00:00,927,11,0.438787,USD,VALIDATED,ACTIVE
linkedin,li_cre_2115,2025-12-03 14:00:00+00:00,184,29,0.190734,USD,ENRICHED,ACTIVE
linkedin,li_cre_2545,2025-10-02 18:00:00+00:00,699,33,1.526791,USD,VALIDATED,ARCHIVED
linkedin,li_cre_2179,2025-10-05 17:00:00+00:00,295,10,0.243004,USD,RECEIVED,PAUSED
linkedin,li_cre_702,2025-10-05 05:00:00+00:00,52,0,0.054227,USD,RECEIVED,ACTIVE
linkedin,li_cre_2281,2025-09-22 00:00:00+00:00,319,8,0.327418,USD,RECEIVED,ARCHIVED
linkedin,li_cre_1876,2025-11-21 14:00:00+00:00,79,2,0.05086,USD,VALIDATED,ACTIVE
linkedin,li_cre_234,2025-12-07 20:00:00+00:00,439,69,0.116099,USD,PUBLISHED,DRAFT
linkedin,li_cre_2328,2025-12-03 01:00:00+00:00,56,1,0.062587,USD,VALIDATED,ACTIVE
linkedin,li_cre_1537,2025-11-15 20:00:00+00:00,202,22,0.061799,USD,VALIDATED,ACTIVE
linkedin,li_cre_1088,2026-01-13 22:00:00+00:00,39,1,0.013342,USD,VALIDATED,DRAFT
linkedin,li_cre_767,2025-10-31 04:00:00+00:00,284,14,0.219147,USD,VALIDATED,ACTIVE
linkedin,li_cre_579,2025-09-25 19:00:00+00:00,355,2,0.284519,USD,ENRICHED,ACTIVE
linkedin,li_cre_1120,2025-10-17 01:00:00+00:00,247,5,0.222402,USD,VALIDATED,ACTIVE
linkedin,li_cre_1165,2025-10-07 06:00:00+00:00,514,15,0.302531,USD,VALIDATED,ACTIVE
linkedin,li_cre_2530,2025-12-04 12:00:00+00:00,162,8,0.238757,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1473,2025-12-05 12:00:00+00:00,97,2,0.17873,USD,VALIDATED,ACTIVE
linkedin,li_cre_186,2026-01-06 05:00:00+00:00,168,3,0.034656,USD,PUBLISHED,PAUSED
linkedin,li_cre_2642,2025-12-27 09:00:00+00:00,182,2,0.090423,USD,PUBLISHED,LIMITED
linkedin,li_cre_2716,2025-11-17 17:00:00+00:00,170,11,0.120939,USD,ENRICHED,PAUSED
linkedin,li_cre_1431,2026-01-01 05:00:00+00:00,53,1,0.02962,USD,VALIDATED,ACTIVE
linkedin,li_cre_1937,2025-11-05 22:00:00+00:00,90,2,0.070075,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2299,2025-12-14 07:00:00+00:00,165,9,0.146421,USD,PUBLISHED,PAUSED
linkedin,li_cre_134,2025-11-21 20:00:00+00:00,91,2,0.04579,USD,PUBLISHED,ACTIVE
linkedin,li_cre_56,2025-10-09 17:00:00+00:00,199,4,0.179407,USD,VALIDATED,ACTIVE
linkedin,li_cre_1531,2025-10-21 19:00:00+00:00,333,6,0.097188,USD,PUBLISHED,ACTIVE
linkedin,li_cre_185,2025-12-08 15:00:00+00:00,75,4,0.025383,USD,ENRICHED,PAUSED
linkedin,li_cre_681,2025-09-27 15:00:00+00:00,145,3,0.143856,USD,ENRICHED,ACTIVE
linkedin,li_cre_2269,2025-10-14 23:00:00+00:00,275,7,0.132406,USD,VALIDATED,PAUSED
linkedin,li_cre_1549,2026-01-14 05:00:00+00:00,301,14,0.054448,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1812,2025-11-29 03:00:00+00:00,44,0,0.025814,USD,RECEIVED,DRAFT
linkedin,li_cre_576,2025-11-29 17:00:00+00:00,154,2,0.237823,USD,VALIDATED,ACTIVE
linkedin,li_cre_2598,2026-01-03 18:00:00+00:00,98,2,0.094531,USD,ENRICHED,LIMITED
linkedin,li_cre_681,2025-11-26 08:00:00+00:00,77,0,0.045208,USD,ENRICHED,ACTIVE
linkedin,li_cre_2129,2025-10-23 22:00:00+00:00,96,0,0.106759,USD,ENRICHED,ACTIVE
linkedin,li_cre_1276,2026-01-16 22:00:00+00:00,93,2,0.077157,USD,VALIDATED,ACTIVE
linkedin,li_cre_388,2025-10-16 20:00:00+00:00,76,8,0.138815,USD,RECEIVED,ACTIVE
linkedin,li_cre_2767,2025-10-05 05:00:00+00:00,503,16,0.215102,USD,ENRICHED,ARCHIVED
linkedin,li_cre_219,2025-12-05 02:00:00+00:00,307,4,0.177645,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2215,2025-12-31 17:00:00+00:00,161,23,0.070132,USD,VALIDATED,ACTIVE
linkedin,li_cre_2482,2025-12-21 08:00:00+00:00,67,2,0.086071,USD,ENRICHED,ACTIVE
linkedin,li_cre_2335,2025-12-30 03:00:00+00:00,153,0,0.084783,USD,PUBLISHED,ACTIVE
linkedin,li_cre_1667,2025-12-16 04:00:00+00:00,97,0,0.088329,USD,PUBLISHED,ACTIVE
linkedin,li_cre_886,2025-12-26 12:00:00+00:00,291,14,0.451786,USD,ENRICHED,PAUSED
linkedin,li_cre_365,2025-10-04 02:00:00+00:00,95,3,0.053215,USD,ENRICHED,PAUSED
linkedin,li_cre_2237,2025-12-20 22:00:00+00:00,128,5,0.130331,USD,PUBLISHED,ACTIVE
linkedin,li_cre_2328,2025-12-03 01:00:00+00:00,56,1,0.062587,USD,VALIDATED,ACTIVE
linkedin,li_cre_2196,2025-11-22 17:00:00+00:00,219,2,0.065523,USD,VALIDATED,ACTIVE
linkedin,li_cre_656,2025-12-28 04:00:00+00:00,446,49,0.135772,USD,VALIDATED,ARCHIVED
