advertiser_id,campaign_id,adgroup_id,ad_id,video_id,stat_time_hour,timezone_offset,device_type,inventory_type,creative_type,video_length_seconds,views_2s,views_6s,views_25p,views_50p,views_75p,views_100p,avg_watch_seconds,impressions,clicks,cost,currency_code,ad_status,pipe_state,quarantine_reason,row_id,row_hash,source_file,ingested_at_utc
tt_adv_12,tt_camp_29,tt_group_226,tt_ad_1149,tt_vid_190,2025-09-26 03:00:00,+0000,TABLET,IN_FEED,SPARK_AD,6.0,5.0,1.0,3.0,1.0,1.0,1.0,0.7,132,5,0.019553,USD,ENABLE,VALID,,row_4k6ufl38bnhs,hash_89r656f7ggjcbb,tiktok_20250926_03.csv,2025-09-27T03:25:00+00:00
tt_adv_13,tt_camp_157,tt_group_300,tt_ad_1229,tt_vid_2860,2025-12-02 09:00:00,+0100,PHONE,SPARK,SPARK_AD,12.0,41.0,22.0,47.0,22.0,12.0,14.0,4.74,326,5,0.219466,USD,ENABLE,PUB,,row_14l71bmrfvub,hash_p1lcncl6zjb2ss,tiktok_20251202_09.csv,2025-12-02T09:24:00+00:00
tt_adv_2,tt_camp_38,tt_group_396,tt_ad_1787,tt_vid_1396,2025-11-14 17:00:00,+0100,TABLET,SEARCH,IMAGE,,,,,,,,,791,39,1.320164,PHP,ENABLE,VALID,,row_hucoodpv5a7m,hash_6rkr4dkgad1he1,tiktok_20251114_17.csv,2025-11-14T18:16:00+00:00
tt_adv_5,tt_camp_134,tt_group_232,tt_ad_1998,tt_vid_2360,2026-01-15 22:00:00,+0000,TABLET,IN_FEED,VIDEO,6.0,22.0,12.0,20.0,10.0,5.0,1.0,1.49,129,0,0.047023,PHP,ENABLE,PUB,,row_p4hcexqt31vw,hash_txrmtt7sn73i9m,tiktok_20260115_22.csv,2026-01-16T22:16:00+00:00
tt_adv_5,tt_camp_26,tt_group_108,tt_ad_1570,tt_vid_426,2025-11-19 04:00:00,+0100,ph0ne,SEARCH,VIDEO_AD,,122.0,88.0,101.0,46.0,11.0,75.0,5.67,356,8,0.349423,USD,PAUSE,VALID,,row_uq0olrhvufkd,hash_g1qix92kxz5g8h,tiktok_20251119_04.csv,2025-11-19T04:31:00+00:00
tt_adv_1,tt_camp_103,tt_group_396,tt_ad_1531,tt_vid_2533,2025-11-10 20:00:00,+0000,TABLET,SEARCH,VIDEO_AD,20.0,8.0,8.0,9.0,1.0,10.0,4.0,8.75,51,2,0.021874,AUD,ENABLE,QUAR,,row_xsyshulyojxm,hash_3682tlwzcja9kk,tiktok_20251110_20.csv,2025-11-11T20:01:00+00:00
tt_adv_16,tt_camp_68,tt_group_70,tt_ad_1179,tt_vid_1813,2025-12-04 15:00:00,+0100,PHONE,SEARCH,IMAGE,,,,,,,,,151,14,0.037322,EUR,ENABLE,ENR,,row_sun5b5ew8xom,hash_zjlyfhbxbbibzm,tiktok_20251204_15.csv,2025-12-04T15:59:00+00:00
tt_adv_8,tt_camp_110,tt_group_340,tt_ad_1577,tt_vid_9,2025-10-27 21:00:00,+0000,PHONE,SEARCH,IMAGE,,,,,,,,,250,14,0.283369,PHP,ENABLE,PUB,,row_zqiejtcm8r4w,hash_zpsel4p3kj183p,tiktok_20251027_21.csv,2025-10-27T22:36:00+00:00
tt_adv_17,tt_camp_85,tt_group_331,tt_ad_1023,,2025-10-27 01:00:00,+8,DESKTOP,IN_FEED,IMAGE,,,,,,,,,106,2,0.006482,SGD,ENABLE,PUB,,row_j7rwhrkt3jdv,hash_r7e5vdmfrlcr2h,tiktok_20251027_01.csv,2025-10-27T13:21:00+00:00
tt_adv_3,tt_camp_24,tt_group_98,tt_ad_981,tt_vid_2725,2025-09-27 00:00:00,+0800,ph0ne,IN_FEED,VIDEO,30.0,53.0,30.0,39.0,37.0,12.0,21.0,8.22,239,5,0.078831,SGD,ENABLE,RECV,,row_hydoic21hfhd,hash_eqzlqdrnupno10,tiktok_20250927_00.csv,2025-09-27T00:46:00+00:00
tt_adv_13,tt_camp_154,tt_group_270,tt_ad_1035,,2025-10-02 07:00:00,+8,PHONE,IN_FEED,IMAGE,,,,,,,,,639,15,0.819922,EUR,DRAFT,QUAR,,row_wtyvuc9dwxla,hash_0jux0fe7qe1c3t,tiktok_20251002_07.csv,2025-10-02T07:54:00+00:00
tt_adv_20,tt_camp_74,tt_group_257,tt_ad_1175,tt_vid_1210,2026-01-11 17:00:00,,TABLET,IN_FEED,IMAGE,,,,,,,,,604,33,0.123159,PHP,ENABLE,ENR,,row_kvbh6mss9ubr,hash_62szbktcwjwyvg,tiktok_20260111_17.csv,2026-01-11T19:16:00+00:00
tt_adv_10,tt_camp_126,tt_group_79,tt_ad_1395,tt_vid_286,2025-12-27 01:00:00,+0100,PHONE,TOPVIEW,SPARK_AD,8.0,46.0,34.0,45.0,18.0,3.0,27.0,1.66,181,3,0.05522,AUD,LIMITED,PUB,,row_ntsgrr4fck12,hash_btxac9qxhpd74p,tiktok_20251227_01.csv,2025-12-27T01:31:00+00:00
tt_adv_1,tt_camp_26,tt_group_463,tt_ad_827,tt_vid_2094,2025-10-29 22:00:00,,TABLET,TOPVIEW,SPARK_AD,8.0,13.0,15.0,7.0,1.0,3.0,4.0,5.68,83,1,0.086997,USD,ENABLE,ENR,,row_xnikcao5retm,hash_vh2xyi8h7km9xv,tiktok_20251029_22.csv,2025-10-30T04:13:00+00:00
tt_adv_6,tt_camp_42,tt_group_309,tt_ad_227,tt_vid_2753,2025-12-15 22:00:00,,PHONE,IN_FEED,IMAGE,,,,,,,,,142,1,0.09116,AUD,LIMITED,VALID,,row_lvt43bh0s9cs,hash_1r2j74c051pfxy,tiktok_20251215_22.csv,2025-12-17T22:58:00+00:00
tt_adv_14,tt_camp_138,tt_group_116,tt_ad_1232,tt_vid_331,2025-12-16 04:00:00,,ph0ne,SEARCH,SPARK_AD,30.0,67.0,40.0,60.0,17.0,55.0,26.0,15.28,310,12,0.398399,USD,ENABLE,VALID,,row_lwun6v05qd8a,hash_jnir215iamr706,tiktok_20251216_04.csv,2025-12-16T05:51:00+00:00
tt_adv_17,tt_camp_101,tt_group_17,tt_ad_501,tt_vid_472,2025-09-25 09:00:00,+0000,UNKNOWN,TOPVIEW,SPARK_AD,20.0,6.0,9.0,8.0,2.0,8.0,6.0,3.62,134,0,0.109932,PHP,ENABLE,PUB,,row_33djr209jrik,hash_bxqmw9nosekf73,tiktok_20250925_09.csv,2025-09-25T21:21:00+00:00
tt_adv_8,tt_camp_84,tt_group_304,tt_ad_1519,,2025-09-26 19:00:00,+0100,DESKTOP,SEARCH,IMAGE,,,,,,,,,101,7,0.043767,USD,ENABLE,VALID,,row_jf58xqo870e5,hash_yiji0nqwcvht2v,tiktok_20250926_19.csv,2025-09-27T19:26:00+00:00
tt_adv_17,tt_camp_78,tt_group_302,tt_ad_1357,,2025-12-01 12:00:00,+8,ph0ne,IN_FEED,VIDEO_AD,45.0,60.0,38.0,69.0,54.0,5.0,40.0,21.23,314,12,0.113863,USD,ENABLE,RECV,,row_3q45vt5uvpjy,hash_t0n4tphlvgqqjm,tiktok_20251201_12.csv,2025-12-01T12:02:00+00:00
tt_adv_14,tt_camp_38,tt_group_469,tt_ad_1545,tt_vid_1970,2025-10-18 15:00:00,+0800,TABLET,SPARK,VIDEO,,29.0,29.0,18.0,26.0,26.0,18.0,,155,0,0.162788,USD,ENABLE,QUAR,MISSING_VIDEO_DURATION,row_1t8pyu5cendc,hash_lu1ie85xd3r5cf,tiktok_20251018_15.csv,2025-10-18T17:18:00+00:00
tt_adv_5,tt_camp_157,tt_group_6,tt_ad_450,tt_vid_277,2026-01-15 07:00:00,+0000,PHONE,TOPVIEW,VIDEO_AD,,14.0,17.0,10.0,10.0,5.0,5.0,49.84,69,3,0.011179,USD,LIMITED,ENR,,row_d9rq5gf7y99d,hash_m7kmpuvcqrl4kl,tiktok_20260115_07.csv,2026-01-15T19:19:00+00:00
tt_adv_5,tt_camp_71,tt_group_14,tt_ad_1401,tt_vid_1366,2025-12-15 16:00:00,+0100,DESKTOP,IN_FEED,IMAGE,,,,,,,,,70,3,0.019207,PHP,PAUSE,VALID,,row_wyk1kwjlh9jv,hash_ly6gyz9zst7kj3,tiktok_20251215_16.csv,2025-12-15T18:01:00+00:00
tt_adv_12,tt_camp_55,tt_group_277,tt_ad_211,tt_vid_649,2025-09-29 10:00:00,+0000,ph0ne,SPARK,VIDEO,60.0,7.0,5.0,6.0,1.0,4.0,2.0,13.49,113,9,0.005552,USD,PAUSE,ENR,,row_04lezmfjdwvd,hash_ftak5l03dnpa9m,tiktok_20250929_10.csv,2025-09-29T12:54:00+00:00
tt_adv_18,tt_camp_11,tt_group_371,tt_ad_752,,2025-11-17 21:00:00,+0100,UNKNOWN,SPARK,SPARK_AD,20.0,8.0,6.0,5.0,0.0,4.0,1.0,3.8,232,11,0.112476,PHP,ENABLE,PUB,,row_izof8ab4v83o,hash_f5mgzy2rsag503,tiktok_20251117_21.csv,2025-11-17T21:34:00+00:00
tt_adv_16,tt_camp_57,tt_group_128,tt_ad_1914,tt_vid_822,2025-10-10 16:00:00,,DESKTOP,IN_FEED,IMAGE,,,,,,,,,205,7,0.224471,USD,ENABLE,VALID,,row_fce9gowx841x,hash_oez58c9b3ppzeb,tiktok_20251010_16.csv,2025-10-10T17:06:00+00:00
tt_adv_6,tt_camp_107,tt_group_157,tt_ad_1864,tt_vid_695,2025-12-17 17:00:00,+0100,PHONE,IN_FEED,SPARK_AD,10.0,84.0,27.0,41.0,33.0,3.0,39.0,2.21,282,4,0.09991,PHP,ENABLE,VALID,,row_s198s1m9j9ol,hash_oqny78pdwy0qz7,tiktok_20251217_17.csv,2025-12-17T17:07:00+00:00
tt_adv_18,tt_camp_5,tt_group_100,tt_ad_1862,tt_vid_1329,2025-11-08 19:00:00,,PHONE,TOPVIEW,VIDEO,12.0,3.0,3.0,3.0,2.0,0.0,,6.16,36,2,-0.017539,USD,PAUSE,ENR,,row_8na0qb2zgp81,hash_gtsng1fl6wwqbt,tiktok_20251108_19.csv,2025-11-08T19:11:00+00:00
tt_adv_12,tt_camp_54,tt_group_259,tt_ad_1586,tt_vid_2721,2025-10-02 23:00:00,+8,UNKNOWN,IN_FEED,VIDEO_AD,90.0,171.0,122.0,98.0,44.0,71.0,32.0,37.1,502,16,0.243838,PHP,LIMITED,RECV,,row_kqkk6we4u4je,hash_o722ctej2sl4zy,tiktok_20251002_23.csv,2025-10-03T11:28:00+00:00
tt_adv_10,tt_camp_6,tt_group_378,tt_ad_778,,2025-09-21 00:00:00,+0100,DESKTOP,SPARK,VIDEO_AD,60.0,83.0,73.0,81.0,37.0,53.0,5.0,31.75,459,6,0.082152,USD,ENABLE,VALID,,row_cp355ppvdtee,hash_dahu6n5pv8gtgk,tiktok_20250921_00.csv,2025-09-21T06:10:00+00:00
tt_adv_19,tt_camp_145,tt_group_34,tt_ad_1759,tt_vid_914,2025-10-15 21:00:00,+0800,DESKTOP,SEARCH,SPARK_AD,30.0,13.0,9.0,16.0,7.0,0.0,7.0,13.01,52,167,0.065349,USD,ARCHIVE,QUAR,CLICKS_GT_IMPRESSIONS,row_s6m9xnzugudr,hash_j3v1k2ajf93bgk,tiktok_20251015_21.csv,2025-10-16T03:30:00+00:00
tt_adv_2,tt_camp_27,tt_group_7,tt_ad_591,,2025-11-24 20:00:00,,ph0ne,SEARCH,SPARK_AD,6.0,14.0,15.0,18.0,4.0,1.0,1.0,3.87,77,1,0.050005,USD,ENABLE,ENR,,row_ghkl7pbftt15,hash_3jdlbyjeest48u,tiktok_20251124_20.csv,2025-11-24T20:46:00+00:00
tt_adv_2,tt_camp_45,tt_group_249,tt_ad_391,tt_vid_2868,2025-11-27 19:00:00,+0000,ph0ne,SPARK,IMAGE,,,,,,,,,164,7,0.082392,USD,LIMITED,PUB,,row_08w35e3o5nzv,hash_sybpyotp3th2l2,tiktok_20251127_19.csv,2025-11-27T21:43:00+00:00
tt_adv_20,tt_camp_60,tt_group_439,tt_ad_1210,,2025-12-05 02:00:00,,DESKTOP,IN_FEED,VIDEO,8.0,56.0,41.0,12.0,19.0,14.0,8.0,4.26,198,4,0.586717,AUD,ENABLE,PUB,,row_tjcw4cu228tz,hash_3jun7e03nqo0i1,tiktok_20251205_02.csv,2025-12-06T02:17:00+00:00
tt_adv_4,tt_camp_8,tt_group_32,tt_ad_1877,tt_vid_131,2025-10-07 09:00:00,+0800,ph0ne,IN_FEED,VIDEO_AD,12.0,23.0,38.0,24.0,46.0,36.0,12.0,6.22,181,5,0.074724,USD,PAUSE,QUAR,,row_9z2rxhb34zw9,hash_wv3z1ny9u6l6ns,tiktok_20251007_09.csv,2025-10-07T15:10:00+00:00
tt_adv_9,tt_camp_10,tt_group_277,tt_ad_523,tt_vid_2423,2025-09-29 04:00:00,+8,ph0ne,SEARCH,IMAGE,,,,,,,,,75,2,0.12511,PHP,ENABLE,RECV,,row_fyw3oj1cyhfy,hash_8unz84rne77xzz,tiktok_20250929_04.csv,2025-09-29T05:48:00+00:00
tt_adv_7,tt_camp_62,tt_group_308,tt_ad_108,,2025-11-13 03:00:00,+0800,DESKTOP,SPARK,VIDEO_AD,6.0,132.0,157.0,317.0,84.0,227.0,114.0,3.65,1084,208,1.039737,AUD,ENABLE,VALID,,row_mbc6d9ot1t3h,hash_zk5ia85zfwj7zy,tiktok_20251113_03.csv,2025-11-15T03:31:00+00:00
tt_adv_4,tt_camp_124,tt_group_298,tt_ad_5,,2025-09-25 18:00:00,+0000,DESKTOP,SPARK,VIDEO,60.0,17.0,6.0,20.0,7.0,8.0,5.0,20.2,171,6,0.015811,SGD,ENABLE,VALID,,row_ifgdswtsav0z,hash_gcoi4uwes9rhy5,tiktok_20250925_18.csv,2025-09-25T18:42:00+00:00
tt_adv_2,tt_camp_100,tt_group_175,tt_ad_655,tt_vid_2753,2025-11-16 22:00:00,+0800,ph0ne,SEARCH,IMAGE,,,,,,,,,156,1,0.099393,EUR,ENABLE,ENR,,row_p11zcaf3reap,hash_kqod9fasoqjrxp,tiktok_20251116_22.csv,2025-11-16T23:17:00+00:00
tt_adv_3,tt_camp_34,tt_group_207,tt_ad_246,tt_vid_2792,2025-12-22 11:00:00,+0000,DESKTOP,SPARK,VIDEO,30.0,45.0,39.0,27.0,36.0,14.0,10.0,17.39,148,0,0.072289,SGD,LIMITED,VALID,,row_mitnz688rf3n,hash_jvnqn6b9fjipdq,tiktok_20251222_11.csv,2025-12-22T11:51:00+00:00
tt_adv_20,tt_camp_145,tt_group_126,tt_ad_114,tt_vid_1964,2025-11-11 22:00:00,,DESKTOP,SEARCH,VIDEO_AD,,17.0,15.0,6.0,4.0,12.0,4.0,10.51,118,1,0.065083,AUD,ENABLE,PUB,,row_t8fzkxzk6ua9,hash_gquc1muqybyzg0,tiktok_20251111_22.csv,2025-11-13T22:23:00+00:00
tt_adv_18,tt_camp_159,tt_group_148,tt_ad_1361,,2025-10-31 22:00:00,+0800,PHONE,IN_FEED,SPARK_AD,90.0,11.0,8.0,9.0,7.0,1.0,4.0,19.95,91,9,0.079013,PHP,ENABLE,ENR,,row_2m8t1799lubj,hash_g7zkbfknw6rt42,tiktok_20251031_22.csv,2025-10-31T22:43:00+00:00
tt_adv_4,tt_camp_7,tt_group_95,tt_ad_717,tt_vid_2878,2025-12-15 22:00:00,+0000,TABLET,SEARCH,VIDEO,8.0,24.0,37.0,36.0,32.0,23.0,8.0,4.8,158,1,0.095053,PHP,ENABLE,VALID,,row_5c7kn4x17eye,hash_ode87odiogcs38,tiktok_20251215_22.csv,2025-12-16T10:23:00+00:00
tt_adv_9,tt_camp_14,tt_group_180,tt_ad_1380,tt_vid_1098,2025-09-27 11:00:00,+0800,TABLET,TOPVIEW,SPARK_AD,60.0,20.0,14.0,14.0,11.0,5.0,,9.61,155,12,0.033522,SGD,ENABLE,PUB,,row_u4pyvmuyg3nr,hash_75y6nm8mkilxmn,tiktok_20250927_11.csv,2025-09-28T11:21:00+00:00
tt_adv_13,tt_camp_152,tt_group_291,tt_ad_1822,tt_vid_1118,2025-10-08 10:00:00,+0100,PHONE,SPARK,IMAGE,,,,,,,,,68,2,0.016315,PHP,PAUSE,VALID,,row_elbpn5inzjxa,hash_g8qe4f5xxo00br,tiktok_20251008_10.csv,2025-10-10T10:38:00+00:00
tt_adv_15,tt_camp_15,tt_group_235,tt_ad_783,tt_vid_1285,2025-10-22 02:00:00,+8,ph0ne,TOPVIEW,IMAGE,,,,,,,,,128,7,0.095734,PHP,ENABLE,PUB,,row_slj76jfb0d1o,hash_hhy8xgt80uebql,tiktok_20251022_02.csv,2025-10-23T02:56:00+00:00
tt_adv_16,tt_camp_125,tt_group_317,tt_ad_635,tt_vid_2886,2025-12-03 01:00:00,+8,PHONE,SEARCH,VIDEO,6.0,4.0,4.0,4.0,2.0,0.0,1.0,0.89,24,0,0.001018,PHP,ENABLE,PUB,,row_w1m1saaw9evd,hash_yr09tx3bdzncp3,tiktok_20251203_01.csv,2025-12-03T02:51:00+00:00
tt_adv_19,tt_camp_153,tt_group_472,tt_ad_504,tt_vid_1089,2025-12-13 07:00:00,,ph0ne,TOPVIEW,VIDEO,10.0,6.0,1.0,4.0,2.0,4.0,4.0,2.14,84,2,0.063023,SGD,ENABLE,PUB,,row_00lzbp17tlv8,hash_777gya9m4xk5uy,tiktok_20251213_07.csv,2025-12-13T07:44:00+00:00
tt_adv_14,tt_camp_60,tt_group_102,tt_ad_1892,,2025-09-30 14:00:00,+0000,DESKTOP,SPARK,VIDEO_AD,8.0,6.0,7.0,9.0,6.0,4.0,4.0,5.38,69,3,0.084136,SGD,ENABLE,ENR,,row_grbs9qq1zl8o,hash_foqaqm8zcoa0io,tiktok_20250930_14.csv,2025-09-30T16:49:00+00:00
tt_adv_9,tt_camp_135,tt_group_46,tt_ad_1540,tt_vid_168,2025-10-04 06:00:00,+8,DESKTOP,SPARK,VIDEO,12.0,24.0,19.0,13.0,14.0,6.0,3.0,5.23,57,5,0.050152,EUR,PAUSE,RECV,,row_vrkno9shxmvc,hash_bmolsxb3cz1vo0,tiktok_20251004_06.csv,2025-10-04T07:02:00+00:00
tt_adv_16,tt_camp_19,tt_group_428,tt_ad_705,tt_vid_1357,2025-11-05 01:00:00,+0800,UNKNOWN,SEARCH,VIDEO,6.0,1.0,1.0,1.0,0.0,1.0,0.0,2.41,16,1,0.006469,SGD,ENABLE,PUB,,row_mdy3vgijx99v,hash_3t3whq9a8hb3fl,tiktok_20251105_01.csv,2025-11-05T02:49:00+00:00
tt_adv_15,tt_camp_49,tt_group_357,tt_ad_903,tt_vid_2511,2025-12-25 21:00:00,+0800,DESKTOP,TOPVIEW,VIDEO_AD,15.0,4.0,1.0,2.0,0.0,3.0,0.0,4.17,102,2,0.110575,USD,ENABLE,ENR,,row_37hsm8fehxvv,hash_khlketafalggg1,tiktok_20251225_21.csv,2025-12-26T03:33:00+00:00
tt_adv_5,tt_camp_114,tt_group_53,tt_ad_841,tt_vid_917,2025-09-27 07:00:00,+0000,DESKTOP,IN_FEED,IMAGE,,,,,,,,,118,3,0.034465,PHP,ENABLE,QUAR,,row_26ppwxxz132j,hash_qs900ktjczn4rm,tiktok_20250927_07.csv,2025-09-27T09:01:00+00:00
tt_adv_14,tt_camp_100,tt_group_353,tt_ad_427,tt_vid_2346,2025-11-02 20:00:00,+0800,DESKTOP,IN_FEED,VIDEO,30.0,23.0,24.0,22.0,13.0,2.0,5.0,13.11,107,5,0.095436,PHP,ARCHIVE,VALID,,row_yut1bna4gs1z,hash_55ix40s7b2z0f2,tiktok_20251102_20.csv,2025-11-02T20:43:00+00:00
tt_adv_2,tt_camp_105,tt_group_342,tt_ad_302,tt_vid_2884,2025-11-30 16:00:00,+0100,PHONE,TOPVIEW,VIDEO,,51.0,40.0,26.0,27.0,34.0,17.0,,752,11,0.854686,PHP,ENABLE,ENR,,row_4bdpmnr77gl7,hash_an6e706xf35ndn,tiktok_20251130_16.csv,2025-11-30T16:00:00+00:00
tt_adv_11,tt_camp_74,tt_group_293,tt_ad_1318,,2025-12-11 20:00:00,,ph0ne,IN_FEED,IMAGE,,,,,,,,,74,6,0.028583,USD,REJECT,QUAR,,row_gzk1vfdv5zoq,hash_glue322nf4jpie,tiktok_20251211_20.csv,2025-12-11T21:21:00+00:00
tt_adv_8,tt_camp_144,tt_group_59,tt_ad_1993,tt_vid_1315,2025-11-12 21:00:00,+0100,UNKNOWN,IN_FEED,SPARK_AD,45.0,72.0,76.0,46.0,77.0,4.0,33.0,12.16,220,2,0.068478,PHP,ENABLE,PUB,,row_qth73a1en0ny,hash_h8xqbde8czmmgw,tiktok_20251112_21.csv,2025-11-13T09:27:00+00:00
tt_adv_19,tt_camp_24,tt_group_81,tt_ad_1824,tt_vid_2213,2025-09-19 11:00:00,+0100,PHONE,SEARCH,SPARK_AD,45.0,8.0,2.0,7.0,7.0,6.0,3.0,28.09,104,9,0.015676,USD,ENABLE,PUB,,row_urs0pro7mm2x,hash_2p9a0q7yxp9j4l,tiktok_20250919_11.csv,2025-09-19T17:59:00+00:00
tt_adv_18,tt_camp_31,tt_group_115,tt_ad_410,,2025-11-17 04:00:00,,DESKTOP,SEARCH,SPARK_AD,10.0,15.0,6.0,9.0,17.0,3.0,7.0,4.42,117,7,0.052687,AUD,ARCHIVE,PUB,,row_r6pi5t6s7qwd,hash_igx8fluu0279dk,tiktok_20251117_04.csv,2025-11-17T04:19:00+00:00
tt_adv_18,tt_camp_39,tt_group_435,tt_ad_266,tt_vid_1995,2025-12-25 11:00:00,+0100,ph0ne,TOPVIEW,SPARK_AD,45.0,43.0,49.0,45.0,38.0,40.0,18.0,36.03,158,4,0.103145,PHP,ENABLE,PUB,,row_vfwub6uubesd,hash_nylwtt98d4kba2,tiktok_20251225_11.csv,2025-12-25T11:31:00+00:00
tt_adv_13,tt_camp_152,tt_group_394,tt_ad_1598,tt_vid_2905,2025-11-16 19:00:00,+0800,TABLET,TOPVIEW,VIDEO,45.0,51.0,14.0,39.0,32.0,28.0,12.0,16.85,199,24,0.432151,USD,PAUSE,RECV,,row_3ult0ngrezdq,hash_5q9v3tnxun1xyc,tiktok_20251116_19.csv,2025-11-17T19:28:00+00:00
tt_adv_15,tt_camp_131,tt_group_403,tt_ad_292,tt_vid_2148,2025-12-13 04:00:00,,DESKTOP,SPARK,SPARK_AD,60.0,48.0,32.0,47.0,20.0,2.0,20.0,20.68,164,2,0.088666,PHP,ENABLE,VALID,,row_4ovixnp1654w,hash_k4g5u601ik6fvb,tiktok_20251213_04.csv,2025-12-13T10:53:00+00:00
tt_adv_6,tt_camp_17,tt_group_439,tt_ad_1182,tt_vid_656,2025-11-19 15:00:00,+0000,PHONE,IN_FEED,SPARK_AD,15.0,39.0,40.0,17.0,39.0,0.0,4.0,7.27,107,3,0.03038,PHP,ENABLE,VALID,,row_qgksjqb69a45,hash_tjpoyecxi9vfju,tiktok_20251119_15.csv,2025-11-21T15:45:00+00:00
tt_adv_17,tt_camp_130,tt_group_392,tt_ad_270,tt_vid_2772,2025-09-22 01:00:00,+0000,PHONE,TOPVIEW,SPARK_AD,45.0,20.0,15.0,8.0,10.0,11.0,1.0,14.62,55,2,0.02848,USD,REJECT,ENR,,row_iihf4s1cqu47,hash_2s69cxw40svaax,tiktok_20250922_01.csv,2025-09-22T01:34:00+00:00
tt_adv_13,tt_camp_152,tt_group_263,tt_ad_1205,tt_vid_2387,2025-12-07 15:00:00,+8,UNKNOWN,SEARCH,VIDEO_AD,30.0,15.0,12.0,16.0,2.0,9.0,4.0,2.17,121,3,0.040493,PHP,ENABLE,ENR,,row_iv9mb5nt4zdp,hash_d2duz5g89n4nul,tiktok_20251207_15.csv,2025-12-08T15:33:00+00:00
tt_adv_4,tt_camp_132,tt_group_356,tt_ad_864,tt_vid_2142,2025-11-23 13:00:00,+8,ph0ne,SPARK,IMAGE,,,,,,,,,141,1,0.027324,USD,ENABLE,QUAR,,row_snu8eu11i5g3,hash_t06bniatvkssq5,tiktok_20251123_13.csv,2025-11-25T13:26:00+00:00
tt_adv_15,tt_camp_84,tt_group_238,tt_ad_1777,,2025-12-31 04:00:00,+0000,DESKTOP,SPARK,VIDEO_AD,90.0,17.0,6.0,22.0,13.0,12.0,12.0,53.28,113,1,0.040144,USD,ENABLE,ENR,,row_sa168paobwmt,hash_zyify0p6rjufeg,tiktok_20251231_04.csv,2026-01-01T04:51:00+00:00
tt_adv_13,tt_camp_26,tt_group_391,tt_ad_71,,2025-12-14 01:00:00,+0000,PHONE,SPARK,SPARK_AD,15.0,3.0,5.0,5.0,2.0,1.0,3.0,4.87,98,4,0.04555,USD,PAUSE,ENR,,row_rpure973bynk,hash_pdq5khq4hbqg1c,tiktok_20251214_01.csv,2025-12-14T01:26:00+00:00
tt_adv_11,tt_camp_75,tt_group_89,tt_ad_134,tt_vid_1268,2025-12-17 03:00:00,+0800,UNKNOWN,SPARK,IMAGE,,,,,,,,,31,2,0.004694,USD,ENABLE,VALID,,row_orx2mriy0x55,hash_3h71dwowtn4avl,tiktok_20251217_03.csv,2025-12-17T03:27:00+00:00
tt_adv_18,tt_camp_40,tt_group_147,tt_ad_1290,tt_vid_2370,2025-12-21 05:00:00,+8,TABLET,SPARK,VIDEO_AD,12.0,38.0,19.0,12.0,13.0,5.0,32.0,1.58,194,2,0.169374,PHP,ENABLE,PUB,,row_lr8b3x9ghzwn,hash_5h1d7pw30x5php,tiktok_20251221_05.csv,2025-12-22T05:09:00+00:00
tt_adv_12,tt_camp_104,tt_group_82,tt_ad_1245,,2025-11-23 07:00:00,+8,ph0ne,TOPVIEW,VIDEO,30.0,452.0,281.0,132.0,84.0,83.0,85.0,11.83,1362,12,0.940585,PHP,ENABLE,RECV,,row_xm4zp2c406e8,hash_v5iwtrt1ng994g,tiktok_20251123_07.csv,2025-11-23T09:16:00+00:00
tt_adv_16,tt_camp_115,tt_group_70,tt_ad_1822,,2025-12-24 18:00:00,,DESKTOP,TOPVIEW,SPARK_AD,20.0,43.0,43.0,21.0,23.0,11.0,10.0,6.74,435,17,0.546918,EUR,ARCHIVE,PUB,,row_dtyrxhacowjs,hash_6jrf8y0f4yoo9d,tiktok_20251224_18.csv,2025-12-24T18:15:00+00:00
tt_adv_14,tt_camp_39,tt_group_195,tt_ad_1591,tt_vid_2374,2026-01-08 16:00:00,+8,DESKTOP,SPARK,VIDEO_AD,45.0,34.0,33.0,18.0,20.0,26.0,1.0,25.78,176,1,0.056897,PHP,ENABLE,ENR,,row_057qe4ipvx33,hash_elvhamzweb8myo,tiktok_20260108_16.csv,2026-01-08T16:15:00+00:00
tt_adv_9,tt_camp_71,tt_group_422,tt_ad_1038,,2025-09-28 01:00:00,+8,TABLET,SPARK,SPARK_AD,10.0,72.0,58.0,46.0,51.0,7.0,12.0,2.41,138,1,0.039432,USD,ENABLE,ENR,,row_3llpaz5z1n8d,hash_qp8j8mr5udzj4w,tiktok_20250928_01.csv,2025-09-28T03:37:00+00:00
tt_adv_1,tt_camp_53,tt_group_27,tt_ad_439,tt_vid_2150,2025-12-24 18:00:00,+8,ph0ne,TOPVIEW,VIDEO_AD,30.0,56.0,40.0,35.0,22.0,18.0,0.0,17.04,303,13,0.259995,PHP,ENABLE,VALID,,row_lkm3fyhsmska,hash_j51351uw14gmyu,tiktok_20251224_18.csv,2025-12-25T00:23:00+00:00
tt_adv_15,tt_camp_11,tt_group_441,tt_ad_1536,tt_vid_2310,2025-09-19 21:00:00,+0800,UNKNOWN,SEARCH,SPARK_AD,10.0,16.0,10.0,17.0,3.0,1.0,7.0,2.32,61,1,0.059115,PHP,ENABLE,ENR,,row_84df6ctaszkb,hash_6ko61xmyisxqtg,tiktok_20250919_21.csv,2025-09-19T22:58:00+00:00
