advertiser_account_id,campaign_id,line_item_id,promoted_tweet_id,media_id,hourly_timestamp_utc,device,placement,media_type,video_length,q25,q50,q75,q100,impressions,clicks,engagements,billed_charge_local_micro,currency_code,pipe_status,entity_status,quarantine_reason,loaded_at,row_id,row_hash,source_file,ingested_at_utc
x_acct_16,x_camp_112,x_line_482,x_tweet_1113,x_media_3289,2025-09-26T20:00:00+00:00,iOS,profile,VIDEO,6,27.0,9.0,37.0,19.0,557,25,102,486758,USD,VAL,ACTIVE,,2025-09-27T02:00:00+00:00,row_776xxqn22gd2,hash_kjan1s3tyc0sk6,x_20250926_20.csv,2025-09-26T20:43:00+00:00
x_acct_15,x_camp_2,x_line_249,x_tweet_1405,x_media_362,2026-01-04T17:00:00+00:00,Web,timeline,VIDEO,,41.0,19.0,9.0,6.0,200,8,86,23141,USD,VAL,ACTIVE,,2026-01-04T17:00:00+00:00,row_g3g6b06f65xw,hash_qa69qd0kzoljlk,x_20260104_17.csv,2026-01-04T19:03:00+00:00
x_acct_2,x_camp_189,x_line_474,x_tweet_904,x_media_499,2025-10-30T16:00:00+00:00,Android,profile,IMAGE,,,,,,181,6,62,112159,USD,PUB,ACTIVE,,2025-10-30T22:00:00+00:00,row_2bs8zzufm03j,hash_1v4bi8e8a4r2hj,x_20251030_16.csv,2025-10-30T22:52:00+00:00
x_acct_3,x_camp_72,x_line_280,x_tweet_511,,2026-01-15T00:00:00+00:00,Andriod,profile,TEXT,,,,,,74,0,2,27677,USD,VAL,ACTIVE,,2026-01-15T00:00:00+00:00,row_a0u0717eyvnn,hash_5etsfsv8k6k0b8,x_20260115_00.csv,2026-01-15T06:00:00+00:00
x_acct_17,x_camp_139,x_line_365,x_tweet_84,x_media_1888,2025-11-18T03:00:00+00:00,Andriod,timeline,VID,15,4.0,7.0,6.0,2.0,211,1,21,238930,USD,ENR,ACTIVE,,2025-11-19T03:00:00+00:00,row_72ou4xi2ypm8,hash_qwiwgmhxz8uuf7,x_20251118_03.csv,2025-11-18T09:46:00+00:00
x_acct_20,x_camp_150,x_line_426,x_tweet_898,x_media_3476,2025-10-20T16:00:00+00:00,Andriod,profile,TEXT,,,,,,275,9,101,44574,USD,PUB,ACTIVE,,2025-10-20T16:00:00+00:00,row_y0248o6u4orq,hash_76jhktp5gxcx0a,x_20251020_16.csv,2025-10-20T18:58:00+00:00
x_acct_9,x_camp_31,x_line_532,x_tweet_2146,,2025-12-31T00:00:00+00:00,iOS,search,IMAGE,,,,,,512,19,69,252968,USD,QRN,ACTIVE,,2025-12-31T06:00:00+00:00,row_rmg3xfrcbn7q,hash_f96vfhrsh2yv5h,x_20251231_00.csv,2025-12-31T01:52:00+00:00
x_acct_1,x_camp_47,x_line_436,x_tweet_1487,x_media_1838,2025-11-11T04:00:00+00:00,Web,search,GIF,,,,,,265,6,53,140173,USD,PUB,PAUSED,,2025-11-12T04:00:00+00:00,row_ek1z7wf29wgh,hash_ya74zl36k5wk1z,x_20251111_04.csv,2025-11-11T04:53:00+00:00
x_acct_9,x_camp_75,x_line_18,x_tweet_502,x_media_393,2025-11-14T14:00:00+00:00,iOS,profile,TEXT,,,,,,171,19,14,60398,USD ,VAL,ACTIVE,,2025-11-14T20:00:00+00:00,row_3x0bpi2vomi5,hash_dxbm288903rsgp,x_20251114_14.csv,2025-11-14T16:57:00+00:00
x_acct_10,x_camp_98,x_line_632,x_tweet_2546,x_media_2497,2025-10-12T13:00:00+00:00,Android,search,VIDEO,45,5.0,3.0,4.0,2.0,60,3,2,29445,USD,ENR,ACTIVE,,2025-10-13T13:00:00+00:00,row_k490phbzblyn,hash_xvoge3q99shzn1,x_20251012_13.csv,2025-10-13T13:24:00+00:00
x_acct_5,x_camp_86,x_line_615,x_tweet_2508,x_media_2045,2025-11-09T21:00:00+00:00,Other,timeline,VIDEO,6,10.0,9.0,17.0,3.0,159,9,5,41938,USD,ENR,ACTIVE,,2025-11-10T21:00:00+00:00,row_2zxr4nfis9bc,hash_qlqbcpvbo9pvnk,x_20251109_21.csv,2025-11-10T03:38:00+00:00
x_acct_7,x_camp_145,x_line_103,x_tweet_1185,x_media_1297,2025-10-31T05:00:00+00:00,iOS,search,GIF,,,,,,142,1,8,208988,USD,VAL,ACTIVE,,2025-10-31T11:00:00+00:00,row_23bl78qldrdg,hash_xedmitdeqtyz4l,x_20251031_05.csv,2025-10-31T06:08:00+00:00
x_acct_4,x_camp_81,x_line_562,x_tweet_1057,x_media_3524,2025-10-10T03:00:00+00:00,Andriod,timeline,VID,10,8.0,7.0,7.0,29.0,145,8,3,43710,USD,PUB,ACTIVE,,2025-10-10T03:00:00+00:00,row_s42242jeqn09,hash_pavho0c1d2bdzl,x_20251010_03.csv,2025-10-12T03:23:00+00:00
x_acct_3,x_camp_85,x_line_649,,,2025-12-31T13:00:00+00:00,Web,profile,TEXT,,,,,,127,3,11,40783,USD,PUB,ACTIVE,,2025-12-31T13:00:00+00:00,row_hxg85xbcrunr,hash_zypr0gho2p8jde,x_20251231_13.csv,2025-12-31T15:09:00+00:00
x_acct_1,x_camp_165,x_line_109,x_tweet_1,x_media_1348,2025-11-18T20:00:00+00:00,Web,profile,GIF,,,,,,117,4,12,97914,USD,PUB,PAUSED,,2025-11-18T20:00:00+00:00,row_k34oq5o8xl3z,hash_mepp35xti96nmh,x_20251118_20.csv,2025-11-18T20:28:00+00:00
x_acct_1,x_camp_206,x_line_546,x_tweet_664,,2025-12-31T10:00:00+00:00,Other,profile,GIF,,,,,,95,0,13,18535,USD,PUB,ACTIVE,,2026-01-01T10:00:00+00:00,row_y1vam8x7nk7c,hash_x4lfar1ubx9bhe,x_20251231_10.csv,2025-12-31T10:54:00+00:00
x_acct_10,x_camp_23,x_line_524,x_tweet_1437,x_media_1526,2025-10-24T13:00:00+00:00,Other,profile,TEXT,,,,,,51,0,8,29901,USD,PUB,ACTIVE,,2025-10-24T19:00:00+00:00,row_mjkq9lla9jbi,hash_nlkr2dmc7iyklu,x_20251024_13.csv,2025-10-24T14:31:00+00:00
x_acct_16,x_camp_75,x_line_619,x_tweet_1411,,2025-10-02T10:00:00+00:00,iOS,search,IMAGE,,,,,,157,8,22,117851,USD,ENR,ACTIVE,,2025-10-03T10:00:00+00:00,row_7t16zzf1rpyj,hash_dztl8gwo0qijmg,x_20251002_10.csv,2025-10-02T10:50:00+00:00
x_acct_11,x_camp_115,x_line_476,x_tweet_522,x_media_3061,2025-12-11T00:00:00+00:00,iOS,search,GIF,,,,,,229,10,4,101789,USD,VAL,ACTIVE,,2025-12-11T06:00:00+00:00,row_9lqqg3v0vocq,hash_ozc1694vdaug6t,x_20251211_00.csv,2025-12-11T02:35:00+00:00
x_acct_18,x_camp_77,x_line_675,x_tweet_1898,x_media_3296,2026-01-04T11:00:00+00:00,iOS,search,VIDEO,,34.0,6.0,24.0,15.0,143,1,2,80818,USD,VAL,ACTIVE,,2026-01-04T17:00:00+00:00,row_x656hejo79v5,hash_k8tguux17pfff6,x_20260104_11.csv,2026-01-04T11:12:00+00:00
x_acct_8,x_camp_2,x_line_263,x_tweet_1658,,2025-10-30T21:00:00+00:00,Web,profile,IMAGE,,,,,,234,4,43,294341,USD,ENR,ACTIVE,,2025-10-31T21:00:00+00:00,row_n9tshh4e42jg,hash_l94ojzregvmwan,x_20251030_21.csv,2025-10-31T21:47:00+00:00
x_acct_13,x_camp_27,x_line_439,x_tweet_1068,,2025-10-24T19:00:00+00:00,Andriod,timeline,VID,6,23.0,13.0,23.0,20.0,145,11,43,214563,USD,PUB,ACTIVE,,2025-10-25T19:00:00+00:00,row_84ur2gtd50ow,hash_w02fi8ckij5sgg,x_20251024_19.csv,2025-10-24T19:50:00+00:00
x_acct_14,x_camp_69,x_line_644,,x_media_3474,2026-01-16T14:00:00+00:00,Andriod,profile,IMAGE,,,,,,71,6,0,5587,USD,ENR,ACTIVE,,2026-01-16T20:00:00+00:00,row_d9hbhtl2f9k2,hash_79ye6inugr7v5z,x_20260116_14.csv,2026-01-16T14:24:00+00:00
x_acct_8,x_camp_90,x_line_195,x_tweet_1039,x_media_3213,2025-10-25T20:00:00+00:00,Other,search,TEXT,,,,,,352,3,36,234107,USD,ENR,ACTIVE,,2025-10-26T20:00:00+00:00,row_w0nxziv8bq6s,hash_ky6rqmr49kx9jk,x_20251025_20.csv,2025-10-25T20:32:00+00:00
x_acct_2,x_camp_107,x_line_316,x_tweet_529,x_media_1674,2025-11-15T09:00:00+00:00,iOS,profile,VIDEO,60,23.0,16.0,18.0,6.0,194,2,15,11162,USD,ENR,ACTIVE,,2025-11-16T09:00:00+00:00,row_jb6z87zr1q2n,hash_m7k83p0pmtvhxd,x_20251115_09.csv,2025-11-15T10:45:00+00:00
x_acct_1,x_camp_5,x_line_670,x_tweet_1182,x_media_1579,2025-10-26T06:00:00+00:00,iOS,profile,TEXT,,,,,,39,1,2,29181,USD,ENR,ACTIVE,,2025-10-27T06:00:00+00:00,row_03n0mf09zrll,hash_bojh5ztohkl12l,x_20251026_06.csv,2025-10-28T06:22:00+00:00
x_acct_14,x_camp_219,x_line_148,x_tweet_585,x_media_964,2025-09-20T04:00:00+00:00,iOS,profile,VID,15,36.0,40.0,23.0,4.0,219,5,3,193324,USD,QRN,ACTIVE,,2025-09-21T04:00:00+00:00,row_xiopz2hl2wzb,hash_fi5iv3pw7xggyi,x_20250920_04.csv,2025-09-20T04:46:00+00:00
x_acct_13,x_camp_65,x_line_624,x_tweet_1580,x_media_238,2025-10-29T11:00:00+00:00,Android,timeline,TEXT,,,,,,70,1,4,13589,USD,VAL,ACTIVE,,2025-10-30T11:00:00+00:00,row_w1tb3ug4v74j,hash_fcmxqudigtltme,x_20251029_11.csv,2025-10-31T11:39:00+00:00
x_acct_15,x_camp_28,x_line_148,x_tweet_1469,x_media_1656,2025-12-27T09:00:00+00:00,Other,profile,VIDEO,60,26.0,18.0,0.0,11.0,114,6,10,88573,USD,ENR,ARCHIVED,,2025-12-27T15:00:00+00:00,row_v704trbyhnfs,hash_6qjv81irsdpcsb,x_20251227_09.csv,2025-12-27T21:14:00+00:00
x_acct_6,x_camp_36,x_line_490,x_tweet_1554,,2025-09-21T17:00:00+00:00,Web,search,GIF,,,,,,452,13,23,68080,USD,QRN,ACTIVE,,2025-09-21T23:00:00+00:00,row_gz81du5ytoiw,hash_mxpqzcik6x1bzb,x_20250921_17.csv,2025-09-22T17:26:00+00:00
x_acct_4,x_camp_35,x_line_673,x_tweet_1757,x_media_1083,2025-11-07T01:00:00+00:00,Android,profile,VIDEO,6,3.0,4.0,5.0,2.0,56,1,21,24717,USD,ENR,ACTIVE,,2025-11-07T07:00:00+00:00,row_f8xo5qen8ckm,hash_rbke570ls2q7v0,x_20251107_01.csv,2025-11-07T01:07:00+00:00
x_acct_4,x_camp_150,x_line_490,x_tweet_2169,x_media_150,2025-10-14T22:00:00+00:00,Other,timeline,TEXT,,,,,,70,1,13,24170,USD,VAL,ACTIVE,,2025-10-15T22:00:00+00:00,row_cut8n4z943gm,hash_wuheqoim439lb4,x_20251014_22.csv,2025-10-14T22:26:00+00:00
x_acct_6,x_camp_40,x_line_30,,x_media_1723,2026-01-05T06:00:00+00:00,iOS,profile,TEXT,,,,,,186,0,1,93404,USD,PUB,ACTIVE,,2026-01-05T06:00:00+00:00,row_treq3le2yj7s,hash_vf2e4ei8gz3d32,x_20260105_06.csv,2026-01-05T06:06:00+00:00
x_acct_3,x_camp_36,x_line_528,x_tweet_59,,2025-12-27T20:00:00+00:00,Android,search,VIDEO,30,28.0,28.0,37.0,2.0,115,0,7,103905,USD,ENR,ACTIVE,,2025-12-28T20:00:00+00:00,row_qm3rq39xll5p,hash_jobcnn7ujmt2gt,x_20251227_20.csv,2025-12-27T20:12:00+00:00
x_acct_5,x_camp_18,x_line_409,,x_media_2183,2025-10-27T16:00:00+00:00,iOS,timeline,IMAGE,,,,,,103,2,15,47775,USD,QRN,PAUSED,,2025-10-28T16:00:00+00:00,row_ngamwefaeyg3,hash_9b362zu4n3djbx,x_20251027_16.csv,2025-10-27T16:50:00+00:00
x_acct_17,x_camp_188,x_line_480,x_tweet_700,x_media_1235,2025-11-16T04:00:00+00:00,Andriod,profile,VID,,45.0,54.0,23.0,16.0,275,15,46,85059,USD,QRN,PAUSED,MISSING_VIDEO_DURATION,2025-11-17T04:00:00+00:00,row_9067hgbawk7m,hash_72kt2dflrh3cy3,x_20251116_04.csv,2025-11-16T04:27:00+00:00
x_acct_3,x_camp_133,x_line_137,,x_media_2042,2025-12-02T22:00:00+00:00,Other,search,GIF,,,,,,77,1,11,103825,USD,PUB,ACTIVE,,2025-12-02T22:00:00+00:00,row_8cih5nhvf5ag,hash_x1u8tfv3ye3pw0,x_20251202_22.csv,2025-12-02T22:46:00+00:00
x_acct_6,x_camp_198,x_line_632,,x_media_1163,2026-01-02T03:00:00+00:00,Android,search,TEXT,,,,,,111,1,1,8645,USD,RCV,DRAFT,,2026-01-02T09:00:00+00:00,row_lxj38d2jkucu,hash_w1wxg4pk328m84,x_20260102_03.csv,2026-01-04T03:32:00+00:00
x_acct_17,x_camp_149,x_line_201,x_tweet_363,x_media_2238,2025-10-02T12:00:00+00:00,Web,timeline,VID,12,36.0,33.0,10.0,19.0,226,15,38,43867,USD,PUB,ACTIVE,,2025-10-02T12:00:00+00:00,row_bnlp3hgm8413,hash_vm5cxfa6v5azm3,x_20251002_12.csv,2025-10-02T18:08:00+00:00
x_acct_5,x_camp_220,x_line_694,x_tweet_671,x_media_1022,2025-12-28T01:00:00+00:00,Android,timeline,VID,8,5.0,9.0,6.0,1.0,79,0,22,83202,USD,VAL,ACTIVE,,2025-12-28T01:00:00+00:00,row_mhswhb6ynlr7,hash_osf0ki9b0tg9n6,x_20251228_01.csv,2025-12-30T01:54:00+00:00
x_acct_19,x_camp_121,x_line_296,x_tweet_2320,x_media_1405,2026-01-04T15:00:00+00:00,Other,profile,VID,15,46.0,46.0,71.0,33.0,516,0,41,79733,USD,VAL,LIMITED,,2026-01-04T15:00:00+00:00,row_1g6ns20236v0,hash_nw5wocqs7w846d,x_20260104_15.csv,2026-01-04T15:20:00+00:00
x_acct_8,x_camp_92,x_line_481,x_tweet_286,x_media_3182,2025-12-29T17:00:00+00:00,iOS,search,TEXT,,,,,,50,0,9,46265,USD,RCV,PAUSED,,2025-12-30T17:00:00+00:00,row_89zfsi2z7t8n,hash_wbpnvx2467xehq,x_20251229_17.csv,2025-12-29T19:47:00+00:00
x_acct_20,x_camp_53,x_line_45,x_tweet_2505,x_media_3170,2025-12-10T11:00:00+00:00,Other,profile,IMAGE,,,,,,244,12,6,344824,USD,VAL,ACTIVE,,2025-12-10T17:00:00+00:00,row_ec8hcq2o6ly1,hash_uo1dybzon7fmni,x_20251210_11.csv,2025-12-12T11:41:00+00:00
x_acct_8,x_camp_27,x_line_599,x_tweet_16,x_media_1541,2025-10-03T09:00:00+00:00,Andriod,search,VIDEO,6,23.0,43.0,70.0,32.0,227,12,8,43165,USD,ENR,ACTIVE,,2025-10-03T09:00:00+00:00,row_ep86fy8f6mqi,hash_rw93c9l5n3fh79,x_20251003_09.csv,2025-10-03T21:37:00+00:00
x_acct_10,x_camp_94,x_line_578,x_tweet_1753,x_media_241,2025-09-24T16:00:00+00:00,Andriod,search,VID,60,2.0,3.0,1.0,0.0,81,240,18,61588,USD,QRN,LIMITED,CLICKS_GT_IMPRESSIONS,2025-09-24T22:00:00+00:00,row_y9t009q54o2z,hash_xdftp3rwrmz959,x_20250924_16.csv,2025-09-24T16:37:00+00:00
x_acct_7,x_camp_81,x_line_279,x_tweet_1158,x_media_1598,2025-12-30T15:00:00+00:00,iOS,search,VIDEO,90,29.0,33.0,4.0,8.0,129,8,30,184667,USD,ENR,ACTIVE,,2025-12-30T21:00:00+00:00,row_55n4p3blsqp9,hash_p9nskynmnpmzrq,x_20251230_15.csv,2025-12-30T15:10:00+00:00
x_acct_20,x_camp_57,x_line_67,x_tweet_1319,,2025-10-23T20:00:00+00:00,Web,timeline,VIDEO,12,5.0,0.0,0.0,2.0,65,0,13,92017,USD,VAL,DISAPPROVED,,2025-10-24T20:00:00+00:00,row_jvhfdgfqbkns,hash_xzyaiib3pkl2iw,x_20251023_20.csv,2025-10-24T08:47:00+00:00
x_acct_4,x_camp_75,x_line_117,x_tweet_1899,,2025-11-03T04:00:00+00:00,Other,timeline,TEXT,,,,,,238,1,65,124986,USD,VAL,PAUSED,,2025-11-03T10:00:00+00:00,row_h1mur2f4nvgn,hash_y27otbrcfevw0a,x_20251103_04.csv,2025-11-03T04:56:00+00:00
x_acct_7,x_camp_175,x_line_59,x_tweet_38,,2025-10-22T22:00:00+00:00,iOS,timeline,TEXT,,,,,,108,0,5,39581,USD,PUB,ACTIVE,,2025-10-23T22:00:00+00:00,row_5g2714fr9wk9,hash_h7xfrxox20zppk,x_20251022_22.csv,2025-10-22T22:36:00+00:00
x_acct_17,x_camp_213,x_line_134,x_tweet_887,,2026-01-01T07:00:00+00:00,Android,search,GIF,,,,,,179,8,18,134855,USD,VAL,ACTIVE,,2026-01-02T07:00:00+00:00,row_rt1ird2crtqu,hash_npue1orl3g5xej,x_20260101_07.csv,2026-01-02T07:20:00+00:00
x_acct_19,x_camp_12,x_line_578,x_tweet_1935,,2026-01-09T10:00:00+00:00,Android,profile,VIDEO,20,42.0,113.0,67.0,87.0,319,3,89,228353,USD,VAL,ACTIVE,,2026-01-09T10:00:00+00:00,row_5n06js3qkvcu,hash_gpzsryz796gd69,x_20260109_10.csv,2026-01-09T11:20:00+00:00
x_acct_11,x_camp_85,x_line_656,x_tweet_125,x_media_3459,2025-09-26T01:00:00+00:00,Andriod,profile,GIF,,,,,,264,3,52,80870,USD,PUB,ACTIVE,,2025-09-27T01:00:00+00:00,row_vqotwk65ap0e,hash_krfj58q7v3p5to,x_20250926_01.csv,2025-09-26T01:18:00+00:00
x_acct_4,x_camp_167,x_line_435,x_tweet_638,x_media_2696,2025-10-18T15:00:00+00:00,Andriod,timeline,VIDEO,,43.0,35.0,40.0,18.0,168,7,15,72388,USD,ENR,ACTIVE,,2025-10-19T15:00:00+00:00,row_6xmnu3w7eiy2,hash_taqe89cp636ejm,x_20251018_15.csv,2025-10-18T15:15:00+00:00
x_acct_19,x_camp_99,x_line_150,x_tweet_1084,x_media_1663,2025-10-31T06:00:00+00:00,iOS,profile,TEXT,,,,,,68,3,6,65269,USD,VAL,ACTIVE,,2025-10-31T06:00:00+00:00,row_n9njtgfwbyl4,hash_nc3w0ivrvh6909,x_20251031_06.csv,2025-10-31T08:48:00+00:00
x_acct_8,x_camp_121,x_line_448,x_tweet_709,,2025-11-23T17:00:00+00:00,iOS,search,IMAGE,,,,,,33,1,4,46474,USD,VAL,ACTIVE,,2025-11-23T17:00:00+00:00,row_dha3kl5y07gf,hash_sfu53lg7wpcyks,x_20251123_17.csv,2025-11-24T05:58:00+00:00
x_acct_19,x_camp_170,x_line_326,x_tweet_2360,,2026-01-12T18:00:00+00:00,Other,profile,VIDEO,60,66.0,95.0,26.0,52.0,450,7,26,209804,USD,RCV,DISAPPROVED,,2026-01-13T18:00:00+00:00,row_0lnwk74lv697,hash_xq5uxfnzryzz78,x_20260112_18.csv,2026-01-12T18:14:00+00:00
x_acct_15,x_camp_112,x_line_136,x_tweet_407,x_media_2952,2025-10-22T00:00:00+00:00,Andriod,timeline,VID,15,25.0,23.0,8.0,5.0,116,3,16,34272,USD,VAL,ACTIVE,,2025-10-22T00:00:00+00:00,row_n5d8ubz84idh,hash_och5kyaush7kxg,x_20251022_00.csv,2025-10-22T02:01:00+00:00
x_acct_12,x_camp_127,x_line_130,x_tweet_799,x_media_2530,2025-12-11T06:00:00+00:00,Web,search,VIDEO,,2.0,2.0,3.0,0.0,137,5,42,99651,USD,QRN,ACTIVE,MISSING_VIDEO_DURATION,2025-12-12T06:00:00+00:00,row_ri57hz5r51mv,hash_7nb1ipzqck4bpo,x_20251211_06.csv,2025-12-11T07:22:00+00:00
x_acct_6,x_camp_143,x_line_531,x_tweet_2093,,2025-12-02T12:00:00+00:00,Other,profile,TEXT,,,,,,142,0,10,-2089,USD,VAL,PAUSED,,2025-12-02T18:00:00+00:00,row_2qz5bs9zmcne,hash_8o8xo9e9cgvcz0,x_20251202_12.csv,2025-12-04T12:20:00+00:00
x_acct_13,x_camp_52,x_line_257,x_tweet_2142,x_media_578,2025-12-12T16:00:00+00:00,Other,profile,TEXT,,,,,,154,11,4,122551,USD,PUB,ACTIVE,,2025-12-13T16:00:00+00:00,row_cpq72tbuxx84,hash_7qp84nb59otouv,x_20251212_16.csv,2025-12-12T16:12:00+00:00
x_acct_12,x_camp_149,x_line_150,x_tweet_893,x_media_114,2025-09-22T06:00:00+00:00,Android,search,VID,6,19.0,16.0,0.0,,72,3,5,37592,USD,VAL,DRAFT,,2025-09-23T06:00:00+00:00,row_hc14twewg7pu,hash_gviamch3lykjtt,x_20250922_06.csv,2025-09-24T06:13:00+00:00
x_acct_15,x_camp_127,x_line_273,x_tweet_1313,x_media_1374,2025-12-15T18:00:00+00:00,iOS,timeline,IMAGE,,,,,,90,6,21,74487,USD,ENR,ACTIVE,,2025-12-16T00:00:00+00:00,row_k394fv0tu3s2,hash_nd9la7zkpjh3d6,x_20251215_18.csv,2025-12-15T18:12:00+00:00
x_acct_5,x_camp_84,x_line_697,x_tweet_104,x_media_36,2025-10-08T08:00:00+00:00,Web,search,TEXT,,,,,,78,5,12,21966,USD,VAL,ACTIVE,,2025-10-08T08:00:00+00:00,row_160vre764oqx,hash_5gm3cmykmd1dws,x_20251008_08.csv,2025-10-08T08:44:00+00:00
x_acct_18,x_camp_32,x_line_46,x_tweet_67,,2025-12-01T10:00:00+00:00,iOS,search,IMAGE,,,,,,89,1,3,49562,USD,PUB,ACTIVE,,2025-12-02T10:00:00+00:00,row_nq9ftra0n3xe,hash_wygksypvxryatg,x_20251201_10.csv,2025-12-01T11:59:00+00:00
x_acct_18,x_camp_12,x_line_484,x_tweet_657,x_media_3597,2026-01-06T02:00:00+00:00,Android,timeline,GIF,,,,,,119,1,6,29608,USD,VAL,ACTIVE,,2026-01-07T02:00:00+00:00,row_jcsgs43ou8rz,hash_asmjfeh7thzuf3,x_20260106_02.csv,2026-01-06T14:20:00+00:00
x_acct_12,x_camp_70,x_line_316,x_tweet_2526,,2025-09-27T16:00:00+00:00,Android,timeline,GIF,,,,,,49,1,6,46061,USD,VAL,ACTIVE,,2025-09-27T16:00:00+00:00,row_s5lcg1rmsbdu,hash_4gn7bg0td86500,x_20250927_16.csv,2025-09-27T16:57:00+00:00
x_acct_2,x_camp_69,x_line_103,x_tweet_1747,x_media_3520,2025-12-01T07:00:00+00:00,Andriod,timeline,TEXT,,,,,,107,9,9,8470,USD,VAL,ACTIVE,,2025-12-02T07:00:00+00:00,row_bavlqe8cgp7z,hash_6yaosu0zhlnxkx,x_20251201_07.csv,2025-12-01T07:14:00+00:00
x_acct_5,x_camp_107,x_line_105,x_tweet_1725,x_media_329,2025-10-13T18:00:00+00:00,Andriod,search,VID,45,9.0,8.0,1.0,7.0,128,1,17,64525,USD,ENR,ACTIVE,,2025-10-14T18:00:00+00:00,row_ocj1czf6ima7,hash_8fh7q1hsde2ijx,x_20251013_18.csv,2025-10-14T00:39:00+00:00
x_acct_8,x_camp_124,x_line_698,,x_media_2893,2025-10-21T13:00:00+00:00,iOS,profile,VID,45,8.0,11.0,8.0,,55,3,15,49630,USD,VAL,ACTIVE,,2025-10-21T13:00:00+00:00,row_cdy2qnibgu4e,hash_x553puo5kfts09,x_20251021_13.csv,2025-10-21T14:50:00+00:00
x_acct_6,x_camp_67,x_line_418,x_tweet_835,,2025-12-17T08:00:00+00:00,iOS,profile,VID,8,13.0,40.0,16.0,12.0,123,4,35,20906,USD,PUB,ACTIVE,,2025-12-17T08:00:00+00:00,row_t0ru1akqmg9x,hash_o7flkoac0vkdd7,x_20251217_08.csv,2025-12-18T08:25:00+00:00
x_acct_2,x_camp_130,x_line_688,,,2025-10-12T07:00:00+00:00,Andriod,search,VID,10,1.0,3.0,2.0,3.0,245,1,7,207999,USD,ENR,ACTIVE,,2025-10-12T07:00:00+00:00,row_e0zc45zodyw2,hash_n4z8tkipd16uj5,x_20251012_07.csv,2025-10-12T08:36:00+00:00
x_acct_16,x_camp_94,x_line_394,x_tweet_2090,x_media_1382,2025-10-25T11:00:00+00:00,iOS,timeline,VIDEO,15,33.0,30.0,50.0,2.0,411,522,65,291341,USD,VAL,ACTIVE,,2025-10-26T11:00:00+00:00,row_pd772qabjznu,hash_q9971a54ejo219,x_20251025_11.csv,2025-10-25T11:56:00+00:00
x_acct_19,x_camp_45,x_line_572,x_tweet_1872,x_media_1396,2025-09-25T23:00:00+00:00,Other,search,VID,6,6.0,4.0,3.0,1.0,71,2,15,16403,USD,VAL,ARCHIVED,,2025-09-26T05:00:00+00:00,row_n70lo81381wt,hash_oyu4ardolapjp0,x_20250925_23.csv,2025-09-27T23:44:00+00:00
x_acct_7,x_camp_79,x_line_287,,x_media_170,2025-09-21T15:00:00+00:00,Android,timeline,TEXT,,,,,,220,0,44,198001,USD,VAL,ACTIVE,,2025-09-21T21:00:00+00:00,row_qveqcsb8plvj,hash_q7wjb4c9ih6upq,x_20250921_15.csv,2025-09-21T15:11:00+00:00
x_acct_13,x_camp_106,x_line_605,x_tweet_2296,,2025-11-20T22:00:00+00:00,Other,profile,VID,10,4.0,3.0,3.0,0.0,117,8,12,43311,USD,VAL,DISAPPROVED,,2025-11-21T04:00:00+00:00,row_hw17wc4eimpd,hash_l7eu7m75wdhoj7,x_20251120_22.csv,2025-11-20T23:07:00+00:00
x_acct_9,x_camp_111,x_line_380,,,2025-10-08T09:00:00+00:00,Other,profile,VIDEO,8,2.0,1.0,2.0,0.0,60,0,10,20473,USD,VAL,ACTIVE,,2025-10-08T15:00:00+00:00,row_1msmhkhd6kil,hash_ynabt03doegbmr,x_20251008_09.csv,2025-10-08T10:00:00+00:00
x_acct_18,x_camp_19,x_line_363,,,2025-10-28T23:00:00+00:00,iOS,profile,IMAGE,,,,,,37,3,2,11181,USD,ENR,ACTIVE,,2025-10-29T23:00:00+00:00,row_x4yw9alttx5n,hash_mo7ft4ckafbh3y,x_20251028_23.csv,2025-10-28T23:48:00+00:00
x_acct_17,x_camp_2,x_line_258,x_tweet_1843,,2025-12-28T13:00:00+00:00,iOS,search,TEXT,,,,,,162,9,20,68435,USD,ENR,ACTIVE,,2025-12-28T19:00:00+00:00,row_1z4v98cl99yp,hash_6ik72iy85b6ulb,x_20251228_13.csv,2025-12-28T13:54:00+00:00
x_acct_17,x_camp_120,x_line_629,,x_media_830,2025-11-30T15:00:00+00:00,iOS,search,VIDEO,60,85.0,24.0,30.0,30.0,512,14,75,187156,USD,VAL,ACTIVE,,2025-11-30T15:00:00+00:00,row_2o1txa52y7y8,hash_ap1uimk5337m3z,x_20251130_15.csv,2025-12-01T15:23:00+00:00
x_acct_4,x_camp_136,x_line_386,,x_media_2100,2025-12-09T08:00:00+00:00,Android,profile,IMAGE,,,,,,122,0,18,10663,USD,RCV,ACTIVE,,2025-12-10T08:00:00+00:00,row_0xq56pwuyvuh,hash_xg54vz2woabcfe,x_20251209_08.csv,2025-12-09T08:16:00+00:00
x_acct_5,x_camp_92,x_line_85,x_tweet_654,x_media_2813,2025-12-30T17:00:00+00:00,Android,profile,IMAGE,,,,,,165,1,2,27916,USD,VAL,ACTIVE,,2025-12-30T23:00:00+00:00,row_l5i001newk1y,hash_ec64ru5ekhgp6p,x_20251230_17.csv,2025-12-30T18:22:00+00:00
