ad_account_id,campaign_id,ad_group_id,pin_promotion_id,pin_id,date,hour,timezone,device_type,surface,creative_type,video_duration_seconds,impressions,clicks,spend,currency_code,saves,outbound_clicks,pipeline_status,ad_state,quarantine_reason,ingested_at,row_id,row_hash,source_file,ingested_at_utc
pin_acct_18,pin_camp_87,pin_grp_170,pin_prom_531,,2026-01-03,1,utc,DESKTOP,homefeed,SHOPPING,,194,16,0.21471,USD,2,1,PUBLISHED,PAUSED,,2026-01-03T13:00:00+00:00,row_vf7t31lr5uvo,hash_7z01i3yc5rblkh,pinterest_20260103_01.csv,2026-01-03T02:08:00+00:00
pin_acct_7,pin_camp_35,pin_grp_473,pin_prom_1776,pin_1040,2025-09-19,8,Asia/Manila,DESKTOP,related_pins,STANDARD,,229,15,0.026516,PHP,1,4,VALIDATED,ACTIVE,,2025-09-19T08:00:00+00:00,row_i94h9m6ukb43,hash_g0enau8mgt17qi,pinterest_20250919_08.csv,2025-09-19T14:36:00+00:00
pin_acct_20,pin_camp_24,pin_grp_485,pin_prom_1732,,2025-10-29,23,UTC,MOBLIE,homefeed,SHOPPING,,451,9,0.200014,USD,5,0,RECEIVED,ACTIVE,,2025-10-30T23:00:00+00:00,row_vbqh9j9p4tog,hash_zgb42xxxn28jzk,pinterest_20251029_23.csv,2025-10-30T01:49:00+00:00
pin_acct_12,pin_camp_145,pin_grp_299,pin_prom_692,pin_1678,2026-01-01,10,Asia/Manila,MOBILE,search,VIDEO,,203,1,0.044482,PHP,3,0,QUARANTINED,ACTIVE,,2026-01-01T10:00:00+00:00,row_98xshpytmizf,hash_im7p3fxq09kodo,pinterest_20260101_10.csv,2026-01-01T11:37:00+00:00
pin_acct_6,pin_camp_53,pin_grp_537,pin_prom_1875,,2025-10-31,11,Asia/Manila,DESKTOP,search,UNKNOWN,,306,17,0.108876,php,7,12,RECEIVED,ACTIVE,,2025-11-01T11:00:00+00:00,row_kzcuvt59jdbf,hash_cjr0bfm5ij9pdf,pinterest_20251031_11.csv,2025-11-02T11:32:00+00:00
pin_acct_1,pin_camp_139,pin_grp_11,pin_prom_1003,pin_172,2026-01-06,5,utc,DESKTOP,homefeed,VIDEO,,175,13,0.182634,USD,2,5,QUARANTINED,ACTIVE,,2026-01-07T05:00:00+00:00,row_oadh9o2dr2d8,hash_e3u88bps5ultvo,pinterest_20260106_05.csv,2026-01-06T05:11:00+00:00
pin_acct_14,pin_camp_43,pin_grp_52,pin_prom_2321,pin_693,2026-01-16,17,UTC,MOBILE,related_pins,SHOPPING,,112,9,0.135019,USD,5,8,VALIDATED,ACTIVE,,2026-01-17T05:00:00+00:00,row_7szojglg0ga6,hash_nt626f80jlc1s1,pinterest_20260116_17.csv,2026-01-17T05:27:00+00:00
pin_acct_8,pin_camp_87,pin_grp_154,pin_prom_1180,,2025-09-30,21,utc,MOBILE,homefeed,SHOPPING,,286,8,0.271965,USD,0,2,RECEIVED,DRAFT,,2025-10-01T09:00:00+00:00,row_jctyo7ho5lx5,hash_kw1tueaqsxjxki,pinterest_20250930_21.csv,2025-09-30T21:43:00+00:00
pin_acct_1,pin_camp_153,pin_grp_579,pin_prom_1088,pin_2600,2026-01-07,4,UTC,TABLET,search,UNKNOWN,,136,8,0.022574,PHP,0,4,PUBLISHED,ACTIVE,,2026-01-08T04:00:00+00:00,row_rmyh0kx13nht,hash_ymljvu429skzz2,pinterest_20260107_04.csv,2026-01-07T06:54:00+00:00
pin_acct_17,pin_camp_120,pin_grp_571,pin_prom_719,,2025-10-18,18,Asia/Manila,DESKTOP,search,VIDEO,,397,2,0.413829,SGD ,0,1,VALIDATED,ACTIVE,,2025-10-19T18:00:00+00:00,row_ztdnru425eq4,hash_psb17f4l7mn3xw,pinterest_20251018_18.csv,2025-10-18T20:09:00+00:00
pin_acct_17,pin_camp_73,pin_grp_98,pin_prom_575,,2025-11-24,4,UTC,MOBLIE,homefeed,VIDEO,,92,7,0.069974,PHP,1,4,PUBLISHED,ACTIVE,,2025-11-25T04:00:00+00:00,row_9lf3hugqi8sf,hash_2trmj0yiom4lvv,pinterest_20251124_04.csv,2025-11-24T05:11:00+00:00
pin_acct_14,pin_camp_118,pin_grp_339,pin_prom_787,pin_1169,2025-11-14,14,Asia/Manila,MOBLIE,homefeed,SHOPPING,,166,0,0.11549,PHP,2,0,PUBLISHED,ACTIVE,,2025-11-14T14:00:00+00:00,row_vfjlkxgvwm5o,hash_8hls0ftbw1wocq,pinterest_20251114_14.csv,2025-11-14T16:20:00+00:00
pin_acct_15,pin_camp_40,pin_grp_568,pin_prom_1625,,2025-10-22,21,utc,TABLET,search,CAROUSEL,,35,0,0.026741,PHP,0,0,PUBLISHED,PAUSED,,2025-10-22T22:00:00+00:00,row_a2xmazxhlwy5,hash_mqeruvpatws6z5,pinterest_20251022_21.csv,2025-10-22T22:05:00+00:00
pin_acct_11,pin_camp_72,pin_grp_473,pin_prom_1098,pin_1734,2025-10-26,23,,TABLET,related_pins,SHOPPING,,182,1,0.113054,PHP,3,0,VALIDATED,ACTIVE,,2025-10-27T11:00:00+00:00,row_buu68k80rsdc,hash_yt8mc29ozta8pi,pinterest_20251026_23.csv,2025-10-26T23:41:00+00:00
pin_acct_19,pin_camp_157,pin_grp_73,pin_prom_1219,pin_2483,2025-12-05,17,utc,DESKTOP,homefeed,CAROUSEL,,193,12,0.07292,USD,1,8,RECEIVED,ACTIVE,,2025-12-05T18:00:00+00:00,row_ql3zo4z41qkt,hash_qrb9aly79f74li,pinterest_20251205_17.csv,2025-12-06T17:04:00+00:00
pin_acct_1,pin_camp_18,pin_grp_460,pin_prom_855,pin_3775,2025-12-19,3,UTC,DESKTOP,search,SHOPPING,,73,4,0.005871,AUD,1,1,PUBLISHED,ACTIVE,,2025-12-19T04:00:00+00:00,row_gq31s82wgm7p,hash_9g2llkoyyl37ex,pinterest_20251219_03.csv,2025-12-19T04:31:00+00:00
pin_acct_5,pin_camp_33,pin_grp_339,pin_prom_1746,pin_1039,2025-12-20,16,UTC,DESKTOP,homefeed,STANDARD,,536,27,0.639842,USD,8,3,VALIDATED,PAUSED,,2025-12-20T16:00:00+00:00,row_z7rtiivqkqxh,hash_tamxcfh6fl0158,pinterest_20251220_16.csv,2025-12-20T17:27:00+00:00
pin_acct_6,pin_camp_2,pin_grp_376,pin_prom_605,pin_2363,2025-11-12,23,Asia/Manila,TABLET,related_pins,SHOPPING,,207,230,0.182767,USD,10,131,PUBLISHED,DRAFT,,2025-11-12T23:00:00+00:00,row_94yn1vcr3uc3,hash_mjqqbhiemtb56d,pinterest_20251112_23.csv,2025-11-13T23:47:00+00:00
pin_acct_4,pin_camp_147,pin_grp_374,pin_prom_1154,,2025-12-20,1,UTC,TABLET,search,SHOPPING,,127,6,0.042011,USD,5,3,RECEIVED,DRAFT,,2025-12-20T13:00:00+00:00,row_sxcdn7wysw4d,hash_3cvs6z59dojkzu,pinterest_20251220_01.csv,2025-12-20T01:30:00+00:00
pin_acct_14,pin_camp_114,pin_grp_221,pin_prom_718,,2025-12-14,12,utc,MOBILE,search,CAROUSEL,,50,2,0.080929,USD,0,1,VALIDATED,DRAFT,,2025-12-15T00:00:00+00:00,row_u30ne2n3f8z3,hash_2660d6568tm71h,pinterest_20251214_12.csv,2025-12-14T12:01:00+00:00
pin_acct_2,pin_camp_69,pin_grp_67,pin_prom_48,pin_1643,2026-01-02,4,,DESKTOP,homefeed,VIDEO,,300,8,0.093672,PHP,0,6,RECEIVED,ACTIVE,,2026-01-02T04:00:00+00:00,row_u4wxjuidbljj,hash_sb9wkyg27zr4mm,pinterest_20260102_04.csv,2026-01-04T04:30:00+00:00
pin_acct_16,pin_camp_81,pin_grp_177,pin_prom_1852,,2025-10-20,14,UTC,MOBILE,related_pins,SHOPPING,,460,9,-0.156687,PHP,3,5,VALIDATED,ACTIVE,,2025-10-20T14:00:00+00:00,row_jx5vijkgqgr1,hash_4i6n44u40b7gb9,pinterest_20251020_14.csv,2025-10-21T02:14:00+00:00
pin_acct_6,pin_camp_87,pin_grp_533,pin_prom_753,pin_1662,2025-11-23,12,UTC,TABLET,homefeed,SHOPPING,,513,18,0.484027,USD,30,9,ENRICHED,ACTIVE,,2025-11-23T13:00:00+00:00,row_7jgxy2my92q0,hash_1lra62wzjyzeca,pinterest_20251123_12.csv,2025-11-23T14:17:00+00:00
pin_acct_19,pin_camp_49,pin_grp_492,pin_prom_1071,pin_2119,2025-12-15,3,UTC,TABLET,related_pins,CAROUSEL,,621,27,0.302602,PHP,31,5,VALIDATED,ACTIVE,,2025-12-15T15:00:00+00:00,row_a7ga873ms9dq,hash_wsgp240ahk93xh,pinterest_20251215_03.csv,2025-12-15T03:31:00+00:00
pin_acct_1,pin_camp_50,pin_grp_469,pin_prom_109,,2025-10-18,1,utc,MOBLIE,homefeed,STANDARD,,152,10,0.018359,PHP,9,4,VALIDATED,ACTIVE,,2025-10-19T01:00:00+00:00,row_c96ol9duhxfo,hash_nuyihdnxhshkqs,pinterest_20251018_01.csv,2025-10-18T13:59:00+00:00
pin_acct_14,pin_camp_34,pin_grp_494,pin_prom_1736,pin_681,2025-11-16,10,Asia/Manila,MOBLIE,homefeed,SHOPPING,,96,1,0.037963,AUD,0,0,VALIDATED,DISAPPROVED,,2025-11-17T10:00:00+00:00,row_6d9fdv07jaaj,hash_pqwsiximbap0r4,pinterest_20251116_10.csv,2025-11-16T11:17:00+00:00
pin_acct_6,pin_camp_45,pin_grp_485,pin_prom_2089,,2025-10-25,19,,TABLET,related_pins,STANDARD,,105,5,0.067892,USD,5,2,ENRICHED,ACTIVE,,2025-10-26T19:00:00+00:00,row_bjnee1htuiza,hash_fqr4lndtb0ec8g,pinterest_20251025_19.csv,2025-10-25T19:55:00+00:00
pin_acct_17,pin_camp_80,pin_grp_318,pin_prom_2269,pin_407,2025-10-02,4,Asia/Manila,DESKTOP,search,UNKNOWN,,121,3,0.060297,EUR,8,0,VALIDATED,ACTIVE,,2025-10-02T16:00:00+00:00,row_u5etk4igaphz,hash_4dst9vk5jma640,pinterest_20251002_04.csv,2025-10-02T04:28:00+00:00
pin_acct_11,pin_camp_98,pin_grp_215,pin_prom_543,pin_424,2025-09-26,8,Asia/Manila,DESKTOP,related_pins,VIDEO,,303,12,0.162757,EUR,5,9,PUBLISHED,LIMITED,,2025-09-26T09:00:00+00:00,row_6rcc86bcgbul,hash_c11h43evpoi7mq,pinterest_20250926_08.csv,2025-09-26T14:53:00+00:00
pin_acct_12,pin_camp_144,pin_grp_436,pin_prom_993,pin_2339,2025-10-15,6,,MOBLIE,related_pins,CAROUSEL,,398,0,0.240946,PHP,7,0,VALIDATED,ACTIVE,,2025-10-15T06:00:00+00:00,row_mf4188yr2ge6,hash_necc7ku57epiwh,pinterest_20251015_06.csv,2025-10-15T06:39:00+00:00
pin_acct_10,pin_camp_70,pin_grp_32,pin_prom_2078,pin_3252,2026-01-10,13,utc,MOBLIE,homefeed,UNKNOWN,,314,15,0.271967,USD,0,5,PUBLISHED,ACTIVE,,2026-01-11T13:00:00+00:00,row_z5boebfcacwm,hash_5505usa910guxt,pinterest_20260110_13.csv,2026-01-11T01:28:00+00:00
pin_acct_19,pin_camp_94,pin_grp_446,pin_prom_1882,pin_1856,2025-09-24,3,,MOBILE,related_pins,UNKNOWN,,93,2,0.022294,USD,1,0,PUBLISHED,PAUSED,,2025-09-24T15:00:00+00:00,row_gn5ue9kakrm5,hash_s3sx5fx9bjs0my,pinterest_20250924_03.csv,2025-09-24T05:23:00+00:00
pin_acct_8,pin_camp_96,pin_grp_502,pin_prom_1900,pin_1436,2025-12-05,17,utc,DESKTOP,related_pins,CAROUSEL,,95,7,0.012946,PHP,1,0,VALIDATED,PAUSED,,2025-12-05T18:00:00+00:00,row_4k6jgq67rsqp,hash_qm92s05eoc1wnx,pinterest_20251205_17.csv,2025-12-07T17:36:00+00:00
pin_acct_14,pin_camp_112,pin_grp_253,pin_prom_738,,2025-12-08,23,utc,MOBILE,homefeed,UNKNOWN,,642,55,0.475893,PHP,11,43,PUBLISHED,ACTIVE,,2025-12-09T00:00:00+00:00,row_z2b8p93ed0nq,hash_0s8fkr6joyxp2a,pinterest_20251208_23.csv,2025-12-09T05:41:00+00:00
pin_acct_20,pin_camp_59,pin_grp_270,pin_prom_374,pin_13,2025-10-28,5,utc,MOBLIE,related_pins,SHOPPING,,69,3,0.014059,PHP,4,1,VALIDATED,ACTIVE,,2025-10-28T05:00:00+00:00,row_kr715gzw767n,hash_wiqlx3kqgy2cw3,pinterest_20251028_05.csv,2025-10-28T07:53:00+00:00
pin_acct_3,pin_camp_72,pin_grp_282,pin_prom_1730,,2025-09-26,0,utc,DESKTOP,search,STANDARD,,220,5,0.232305,USD,9,1,VALIDATED,ACTIVE,,2025-09-26T01:00:00+00:00,row_44itu8km1tad,hash_zvb7qof56zdqmp,pinterest_20250926_00.csv,2025-09-26T01:54:00+00:00
pin_acct_2,pin_camp_10,pin_grp_559,pin_prom_1293,,2025-12-14,11,Asia/Manila,DESKTOP,homefeed,STANDARD,,74,2,0.065871,PHP,1,0,PUBLISHED,ACTIVE,,2025-12-14T11:00:00+00:00,row_63nbizswjcdy,hash_8wsjrekdnefllk,pinterest_20251214_11.csv,2025-12-14T11:12:00+00:00
pin_acct_19,pin_camp_45,pin_grp_221,pin_prom_825,pin_2136,2025-10-05,2,UTC,DESKTOP,search,STANDARD,,77,1,0.018068,PHP,0,0,VALIDATED,ARCHIVED,,2025-10-06T02:00:00+00:00,row_ux81qskm63yb,hash_xftz5s2n59z9f9,pinterest_20251005_02.csv,2025-10-05T02:19:00+00:00
pin_acct_14,pin_camp_52,pin_grp_421,pin_prom_158,pin_3683,2026-01-12,20,UTC,TABLET,search,CAROUSEL,,63,5,0.053179,AUD,2,3,ENRICHED,ACTIVE,,2026-01-12T20:00:00+00:00,row_wrh306uti6ac,hash_8au9zko9luzh9k,pinterest_20260112_20.csv,2026-01-13T08:46:00+00:00
pin_acct_11,pin_camp_11,pin_grp_361,pin_prom_772,,2025-11-14,3,,DESKTOP,homefeed,SHOPPING,,801,25,1.259959,USD,15,17,PUBLISHED,ACTIVE,,2025-11-14T15:00:00+00:00,row_pmtx4xgkbclj,hash_mtlpwwtudmxqg0,pinterest_20251114_03.csv,2025-11-14T04:09:00+00:00
pin_acct_3,pin_camp_137,pin_grp_300,pin_prom_1170,pin_1016,2026-01-12,0,utc,MOBILE,related_pins,SHOPPING,,108,5,0.093435,SGD,0,1,VALIDATED,ACTIVE,,2026-01-12T01:00:00+00:00,row_0t8sj9m9di6c,hash_6bk8tpglths1vu,pinterest_20260112_00.csv,2026-01-14T00:55:00+00:00
pin_acct_4,pin_camp_12,pin_grp_28,pin_prom_1331,pin_3528,2025-11-27,21,UTC,DESKTOP,search,SHOPPING,,75,3,0.031796,PHP,2,2,RECEIVED,ACTIVE,,2025-11-27T22:00:00+00:00,row_iv2ykt9mcvl5,hash_g5z9ezodhbq7ox,pinterest_20251127_21.csv,2025-11-29T21:21:00+00:00
pin_acct_16,pin_camp_110,pin_grp_475,pin_prom_1870,,2025-12-27,14,,MOBILE,search,CAROUSEL,,285,6,0.1739,PHP,3,3,ENRICHED,ACTIVE,,2025-12-28T02:00:00+00:00,row_5gkostvbqu49,hash_846cfu9rkhhz15,pinterest_20251227_14.csv,2025-12-27T20:14:00+00:00
pin_acct_6,pin_camp_90,pin_grp_491,pin_prom_308,,2025-12-04,21,Asia/Manila,TABLET,related_pins,VIDEO,,149,7,0.079714,PHP,3,5,VALIDATED,ACTIVE,,2025-12-05T21:00:00+00:00,row_6cfyhq2rlxok,hash_kr7lf3kvu789ph,pinterest_20251204_21.csv,2025-12-05T21:04:00+00:00
pin_acct_14,pin_camp_147,pin_grp_2,pin_prom_51,,2025-09-29,15,utc,TABLET,homefeed,STANDARD,,119,0,0.038994,USD,3,0,RECEIVED,LIMITED,,2025-09-30T15:00:00+00:00,row_taz1ymamsr7m,hash_4wexq8vz20a6j5,pinterest_20250929_15.csv,2025-09-29T17:42:00+00:00
pin_acct_19,pin_camp_137,pin_grp_371,pin_prom_2355,pin_377,2025-10-25,12,UTC,TABLET,search,UNKNOWN,,180,4,0.060133,PHP,9,1,RECEIVED,ACTIVE,,2025-10-26T00:00:00+00:00,row_ui5oxxx6k4mq,hash_dkrws7r0aahxfq,pinterest_20251025_12.csv,2025-10-25T14:42:00+00:00
pin_acct_14,pin_camp_30,pin_grp_343,pin_prom_2109,,2026-01-16,16,utc,DESKTOP,related_pins,VIDEO,,243,11,0.092416,PHP,9,7,PUBLISHED,DISAPPROVED,,2026-01-16T16:00:00+00:00,row_i2qu2fe2kh5e,hash_aqv6t2p9hoxbr0,pinterest_20260116_16.csv,2026-01-16T17:47:00+00:00
pin_acct_15,pin_camp_87,pin_grp_89,pin_prom_666,pin_3072,2025-10-21,4,utc,MOBLIE,homefeed,SHOPPING,,133,2,0.117562,PHP,0,1,VALIDATED,ACTIVE,,2025-10-22T04:00:00+00:00,row_355q04pdy88j,hash_5bf4x3km24yda0,pinterest_20251021_04.csv,2025-10-23T04:06:00+00:00
pin_acct_16,pin_camp_61,pin_grp_445,pin_prom_817,pin_1047,2025-11-12,18,Asia/Manila,MOBILE,search,STANDARD,,191,2,0.083856,PHP,17,0,PUBLISHED,ACTIVE,,2025-11-12T19:00:00+00:00,row_aq5r1z667pvd,hash_u5vbofkdf98ibm,pinterest_20251112_18.csv,2025-11-12T18:10:00+00:00
pin_acct_5,pin_camp_49,pin_grp_362,pin_prom_667,,2025-12-31,23,UTC,DESKTOP,search,CAROUSEL,,322,6,0.164354,USD,0,1,PUBLISHED,ACTIVE,,2026-01-01T00:00:00+00:00,row_6421negxn3vq,hash_wupy0cxvh4m8jv,pinterest_20251231_23.csv,2025-12-31T23:40:00+00:00
pin_acct_7,pin_camp_101,pin_grp_44,pin_prom_2316,pin_3993,2025-12-19,7,utc,DESKTOP,homefeed,CAROUSEL,,399,5,0.214953,PHP,7,2,ENRICHED,ACTIVE,,2025-12-19T07:00:00+00:00,row_slj53zzkaq7m,hash_ntniavjorb2vtj,pinterest_20251219_07.csv,2025-12-19T08:30:00+00:00
pin_acct_2,pin_camp_81,pin_grp_528,pin_prom_2151,pin_453,2025-10-08,5,UTC,MOBLIE,homefeed,STANDARD,,124,3,0.078651,PHP,7,2,ENRICHED,ACTIVE,,2025-10-08T17:00:00+00:00,row_vx462yjfx46f,hash_5r2qpmls6y6sff,pinterest_20251008_05.csv,2025-10-08T06:37:00+00:00
pin_acct_9,pin_camp_69,pin_grp_115,pin_prom_1780,,2025-10-04,14,,DESKTOP,homefeed,STANDARD,,102,5,0.0659,SGD,4,2,PUBLISHED,ACTIVE,,2025-10-05T02:00:00+00:00,row_fqcg19golq9y,hash_4xeh2u0d8cuyed,pinterest_20251004_14.csv,2025-10-04T14:44:00+00:00
pin_acct_5,pin_camp_48,pin_grp_174,pin_prom_1052,,2025-10-19,12,,MOBILE,related_pins,SHOPPING,,38,2,0.001689,AUD,0,1,PUBLISHED,ACTIVE,,2025-10-19T13:00:00+00:00,row_yu05n05rt0pw,hash_ne9qb77emq6paa,pinterest_20251019_12.csv,2025-10-19T12:10:00+00:00
pin_acct_5,pin_camp_146,pin_grp_43,pin_prom_1923,pin_185,2025-11-22,12,,MOBLIE,search,CAROUSEL,,212,4,0.142361,USD,10,2,VALIDATED,LIMITED,,2025-11-22T12:00:00+00:00,row_keyvdwtku0wu,hash_ru2pxkg3yyjh4e,pinterest_20251122_12.csv,2025-11-24T12:51:00+00:00
pin_acct_3,pin_camp_71,pin_grp_2,pin_prom_1575,,2026-01-15,7,utc,MOBILE,search,STANDARD,,354,2,0.390729,PHP,4,1,ENRICHED,ACTIVE,,2026-01-16T07:00:00+00:00,row_cnvaza1jqpel,hash_jf0bmaoqail8go,pinterest_20260115_07.csv,2026-01-15T09:52:00+00:00
pin_acct_5,pin_camp_76,pin_grp_306,pin_prom_490,pin_2014,2025-11-02,10,UTC,MOBILE,homefeed,VIDEO,,76,1,0.121127,PHP,0,0,VALIDATED,ACTIVE,,2025-11-02T22:00:00+00:00,row_oepa8mo9snmb,hash_yed89ma2jvl24c,pinterest_20251102_10.csv,2025-11-02T12:14:00+00:00
pin_acct_2,pin_camp_90,pin_grp_391,pin_prom_580,pin_3548,2026-01-16,11,UTC,MOBILE,related_pins,UNKNOWN,,37,0,0.002718,PHP,0,0,RECEIVED,ACTIVE,,2026-01-17T11:00:00+00:00,row_pfh87hkj4ao7,hash_q642j5wxxpojz2,pinterest_20260116_11.csv,2026-01-16T17:10:00+00:00
pin_acct_7,pin_camp_82,pin_grp_391,pin_prom_1041,pin_3690,2025-09-23,20,utc,MOBLIE,related_pins,UNKNOWN,,335,15,0.106848,USD,24,3,PUBLISHED,PAUSED,,2025-09-23T21:00:00+00:00,row_qwt6qw0l2kwp,hash_ewa1cyw6zc77g1,pinterest_20250923_20.csv,2025-09-24T20:32:00+00:00
pin_acct_10,pin_camp_141,pin_grp_486,pin_prom_243,,2026-01-07,13,UTC,MOBILE,related_pins,CAROUSEL,,52,200,0.023372,PHP,1,106,QUARANTINED,ACTIVE,CLICKS_GT_IMPRESSIONS,2026-01-08T13:00:00+00:00,row_3y3qsm7bfzoc,hash_celufrhil3ft6f,pinterest_20260107_13.csv,2026-01-07T13:56:00+00:00
pin_acct_10,pin_camp_70,pin_grp_414,pin_prom_1305,,2026-01-01,17,utc,MOBILE,homefeed,UNKNOWN,,336,16,0.308314,USD,12,10,PUBLISHED,ACTIVE,,2026-01-01T17:00:00+00:00,row_sf2zqvhdy6cu,hash_fy1onpwgmymtt4,pinterest_20260101_17.csv,2026-01-02T05:54:00+00:00
pin_acct_13,pin_camp_31,pin_grp_126,pin_prom_965,pin_3501,2025-12-17,13,Asia/Manila,TABLET,related_pins,STANDARD,,387,31,0.319445,AUD,6,9,PUBLISHED,ACTIVE,,2025-12-18T01:00:00+00:00,row_cfo9gs0vgp50,hash_ptjzofi8tud4ox,pinterest_20251217_13.csv,2025-12-18T13:25:00+00:00
pin_acct_7,pin_camp_142,pin_grp_425,pin_prom_1736,pin_2331,2025-12-20,21,Asia/Manila,DESKTOP,homefeed,SHOPPING,,88,1,0.066556,PHP,1,0,RECEIVED,ACTIVE,,2025-12-20T21:00:00+00:00,row_ifvkt9lnnrqg,hash_x8c5otik3ehvg7,pinterest_20251220_21.csv,2025-12-20T21:11:00+00:00
pin_acct_3,pin_camp_81,pin_grp_154,pin_prom_2341,pin_3760,2025-10-19,9,Asia/Manila,MOBLIE,related_pins,CAROUSEL,,193,311,0.16491,PHP,14,230,QUARANTINED,ACTIVE,CLICKS_GT_IMPRESSIONS,2025-10-19T10:00:00+00:00,row_2t9qysei1iz4,hash_nia0gzznjogl85,pinterest_20251019_09.csv,2025-10-19T11:52:00+00:00
pin_acct_13,pin_camp_38,pin_grp_532,pin_prom_2095,pin_3816,2026-01-01,10,Asia/Manila,MOBLIE,search,VIDEO,,350,2,0.259225,USD,3,0,VALIDATED,DRAFT,,2026-01-02T10:00:00+00:00,row_tvzn5vfx17nn,hash_g06lyodpe9x3u7,pinterest_20260101_10.csv,2026-01-03T10:14:00+00:00
pin_acct_14,pin_camp_79,pin_grp_244,pin_prom_933,pin_1998,2025-10-08,10,utc,DESKTOP,homefeed,UNKNOWN,,273,5,0.071144,PHP,14,2,ENRICHED,ARCHIVED,,2025-10-08T10:00:00+00:00,row_i72iyft27gs4,hash_27m1m9m1y3tilu,pinterest_20251008_10.csv,2025-10-08T10:01:00+00:00
pin_acct_15,pin_camp_152,pin_grp_72,pin_prom_389,pin_3074,2025-12-27,4,,MOBLIE,homefeed,VIDEO,,298,8,-0.039097,PHP,11,3,ENRICHED,ACTIVE,,2025-12-28T04:00:00+00:00,row_ydfs39tc0kav,hash_hce55holbcvglq,pinterest_20251227_04.csv,2025-12-27T04:08:00+00:00
pin_acct_11,pin_camp_19,pin_grp_184,pin_prom_747,,2025-12-03,9,Asia/Manila,TABLET,search,VIDEO,,84,0,0.091179,SGD,1,0,QUARANTINED,ACTIVE,MISSING_VIDEO_DURATION,2025-12-03T21:00:00+00:00,row_43zekasy4xp5,hash_j63oll18if89bf,pinterest_20251203_09.csv,2025-12-03T10:59:00+00:00
pin_acct_9,pin_camp_3,pin_grp_263,pin_prom_1901,pin_3054,2025-10-17,8,Asia/Manila,DESKTOP,related_pins,UNKNOWN,,175,17,0.067686,USD,0,7,VALIDATED,ACTIVE,,2025-10-17T20:00:00+00:00,row_m3l0sxji1nwq,hash_742vhpdeqhbs4e,pinterest_20251017_08.csv,2025-10-17T20:47:00+00:00
pin_acct_16,pin_camp_144,pin_grp_111,pin_prom_485,,2025-11-06,6,UTC,DESKTOP,search,VIDEO,8.0,253,12,0.193019,SGD,4,2,VALIDATED,ACTIVE,,2025-11-06T18:00:00+00:00,row_kt04nk5e7hlp,hash_1liodxusevcc3p,pinterest_20251106_06.csv,2025-11-06T18:43:00+00:00
pin_acct_15,pin_camp_50,pin_grp_583,pin_prom_1193,pin_585,2025-10-06,13,Asia/Manila,MOBLIE,search,SHOPPING,,263,23,0.13814,php,1,4,ENRICHED,ACTIVE,,2025-10-07T01:00:00+00:00,row_r2xs7uoftlwy,hash_9vyy4h6t7xcqf3,pinterest_20251006_13.csv,2025-10-06T13:49:00+00:00
pin_acct_11,pin_camp_2,pin_grp_137,pin_prom_919,pin_984,2026-01-01,16,Asia/Manila,DESKTOP,related_pins,UNKNOWN,,442,21,0.277636,PHP,32,14,VALIDATED,ACTIVE,,2026-01-01T16:00:00+00:00,row_gem3llfl1317,hash_cyihi6mfcqzcth,pinterest_20260101_16.csv,2026-01-01T18:55:00+00:00
pin_acct_1,pin_camp_41,pin_grp_522,pin_prom_1249,,2025-11-19,16,Asia/Manila,MOBILE,search,SHOPPING,,249,11,0.403983,PHP,2,3,RECEIVED,ACTIVE,,2025-11-20T04:00:00+00:00,row_a8ppnrhluper,hash_gpgpat3mt8v9rv,pinterest_20251119_16.csv,2025-11-19T16:59:00+00:00
pin_acct_8,pin_camp_34,pin_grp_539,pin_prom_1202,pin_2986,2026-01-13,6,utc,TABLET,homefeed,UNKNOWN,,217,245,0.17452,PHP,2,200,ENRICHED,ACTIVE,,2026-01-13T07:00:00+00:00,row_wl5nfgcoig6v,hash_wft6jhqhdhzk8z,pinterest_20260113_06.csv,2026-01-13T18:15:00+00:00
pin_acct_11,pin_camp_67,pin_grp_26,pin_prom_1034,pin_623,2025-10-05,5,Asia/Manila,MOBLIE,search,VIDEO,,125,9,0.090413,USD,1,2,ENRICHED,ACTIVE,,2025-10-05T05:00:00+00:00,row_ykw2d9uui70u,hash_w2wyyxh3mns98u,pinterest_20251005_05.csv,2025-10-06T05:35:00+00:00
pin_acct_4,pin_camp_122,pin_grp_407,pin_prom_1178,pin_3547,2025-11-12,9,UTC,MOBILE,search,STANDARD,,320,1,0.232169,PHP,2,0,VALIDATED,PAUSED,,2025-11-12T10:00:00+00:00,row_0niz0l602xjx,hash_8jbyq8pb08h34o,pinterest_20251112_09.csv,2025-11-12T09:08:00+00:00
pin_acct_17,pin_camp_6,pin_grp_237,pin_prom_2362,,2025-09-29,22,Asia/Manila,MOBLIE,homefeed,UNKNOWN,,220,2,0.237295,USD,9,1,RECEIVED,ACTIVE,,2025-09-30T10:00:00+00:00,row_ajknflj0cg4u,hash_m7kptuzlcrk9tu,pinterest_20250929_22.csv,2025-10-01T22:00:00+00:00
