customer_id,campaign_id,ad_group_id,ad_id,asset_id,segments_date,segments_hour,account_tz,device_category,network_type,ad_type,video_duration_seconds,quartile_25,quartile_50,quartile_75,quartile_100,avg_view_duration_seconds,impressions,clicks,views,cost_micros,currency_code,pipeline_status,primary_status,policy_summary,quarantine_reason,loaded_at,row_id,row_hash,source_file,ingested_at_utc
gg_acct_6,gg_camp_142,gg_group_217,gg_ad_1023,gg_asset_3437,2025-10-02,7,America/Los_Angeles,OTHER,DISPLAY_NETWORK,NON_SKIPPABLE,12.0,21.0,5.0,1.0,,5.38,161,9,35.0,52262,USD,VALIDATED,ENABLED,,,2025-10-03T07:00:00+00:00,row_kw23qvvop1ag,hash_byen505tr1bzp1,youtube_20251002_07.csv,2025-10-02T13:22:00+00:00
gg_acct_15,gg_camp_13,gg_group_283,gg_ad_1520,,2025-11-30,19,America/Los_Angeles,DESKTOP,YOUTUBE_WATCH,DISCOVERY,6.0,201.0,58.0,160.0,77.0,2.57,671,842,245.0,77633,USD,PUBLISHED,LIMITED,,,2025-11-30T19:00:00+00:00,row_o4yfhbsi2w23,hash_xz1fxn1j1bvzod,youtube_20251130_19.csv,2025-12-02T19:43:00+00:00
gg_acct_18,gg_camp_105,gg_group_47,gg_ad_2329,gg_asset_208,2025-09-20,21,Asia/Manila ,OTHER,YOUTUBE_WATCH,BUMPER,6.0,6.0,15.0,16.0,20.0,1.8,155,0,36.0,205829,USD,VALIDATED,LIMITED,,,2025-09-20T22:00:00+00:00,row_volu2honxe32,hash_2gv6jou4imb1bd,youtube_20250920_21.csv,2025-09-21T21:45:00+00:00
gg_acct_7,gg_camp_91,gg_group_352,gg_ad_2439,gg_asset_2574,2025-11-30,15,Asia/Manila ,TV,YOUTUBE_SEARCH,NON_SKIPPABLE,15.0,26.0,7.0,22.0,8.0,6.54,134,8,39.0,135485,USD,PUBLISHED,ENABLED,,,2025-11-30T15:00:00+00:00,row_afqfi1dvg7lm,hash_7k5sch4qswzs09,youtube_20251130_15.csv,2025-12-01T03:14:00+00:00
gg_acct_16,gg_camp_143,gg_group_79,gg_ad_1152,gg_asset_2142,2025-10-03,5,Asia/Manila ,MOBILE,YOUTUBE_WATCH,UNKNOWN,,,,,,,215,12,,87963,USD,VALIDATED,ENABLED,,,2025-10-03T05:00:00+00:00,row_cyxqn73gtr8v,hash_kq8mb39k7waudt,youtube_20251003_05.csv,2025-10-03T06:17:00+00:00
gg_acct_9,gg_camp_40,gg_group_343,gg_ad_2146,gg_asset_492,2025-11-20,5,Asia/Manila,TV,DISPLAY_NETWORK,BUMPER,20.0,11.0,4.0,2.0,5.0,8.51,264,29,27.0,62878,USD,VALIDATED,LIMITED,,,2025-11-20T06:00:00+00:00,row_cs43ikmbfxqq,hash_zi7qqlctwwtvde,youtube_20251120_05.csv,2025-11-22T05:50:00+00:00
gg_acct_19,gg_camp_199,gg_group_213,gg_ad_2054,gg_asset_836,2025-11-22,17,Asia/Manila ,DESKTOP,YOUTUBE_SEARCH,NON_SKIPPABLE,90.0,29.0,17.0,2.0,2.0,26.94,110,1,34.0,14871,USD,VALIDATED,ENABLED,,,2025-11-22T23:00:00+00:00,row_b9xmwnuyrg46,hash_igm1wn9dtmvnp6,youtube_20251122_17.csv,2025-11-23T05:47:00+00:00
gg_acct_18,gg_camp_117,gg_group_53,gg_ad_1616,gg_asset_305,2026-01-05,21,,TV,YOUTUBE_SEARCH,UNKNOWN,,,,,,,56,4,,27027,USD,VALIDATED,ENABLED,,,2026-01-06T21:00:00+00:00,row_ol4alj0clqce,hash_nl1iarwnsk0ce2,youtube_20260105_21.csv,2026-01-06T03:24:00+00:00
gg_acct_1,gg_camp_6,gg_group_321,gg_ad_1432,gg_asset_2689,2026-01-11,8,Asia/Manila,TABLET,YOUTUBE_WATCH,DISCOVERY,10.0,77.0,149.0,73.0,51.0,0.44,365,9,167.0,168260,USD,VALIDATED,ENABLED,,,2026-01-11T14:00:00+00:00,row_1v1tt5d2mnem,hash_pkqaim4i856fln,youtube_20260111_08.csv,2026-01-12T08:54:00+00:00
gg_acct_16,gg_camp_136,gg_group_111,gg_ad_951,gg_asset_2128,2025-12-09,7,Asia/Manila ,TV,YOUTUBE_WATCH,BUMPER,10.0,85.0,82.0,111.0,62.0,6.42,1269,29,186.0,417122,USD,ENRICHED,DISAPPROVED,,,2025-12-10T07:00:00+00:00,row_b897ufm87euh,hash_14xju5pm2encr0,youtube_20251209_07.csv,2025-12-09T07:09:00+00:00
gg_acct_16,gg_camp_122,gg_group_372,gg_ad_230,gg_asset_1101,2025-09-21,0,Asia/Manila ,MOBILE,YOUTUBE_WATCH,MASTHEAD,45.0,15.0,3.0,19.0,5.0,19.4,135,8,25.0,110590,USD,VALIDATED,ENABLED,,,2025-09-21T01:00:00+00:00,row_pums593cgp05,hash_mymt4qzdimyk68,youtube_20250921_00.csv,2025-09-21T12:24:00+00:00
gg_acct_10,gg_camp_50,gg_group_543,gg_ad_563,gg_asset_3382,2025-10-16,4,Asia/Manila ,MOBIL,DISPLAY_NETWORK,MASTHEAD,15.0,39.0,21.0,31.0,35.0,1.13,387,12,67.0,263214,USD,ENRICHED,ENABLED,,,2025-10-17T04:00:00+00:00,row_yu0c7c9a1985,hash_blj66p4pm56fen,youtube_20251016_04.csv,2025-10-16T04:06:00+00:00
gg_acct_20,gg_camp_60,gg_group_292,gg_ad_1379,gg_asset_510,2025-10-09,13,Asia/Manila,TV,YOUTUBE_SEARCH,NON_SKIPPABLE,45.0,28.0,4.0,6.0,5.0,16.53,294,4,34.0,59544,USD,ENRICHED,ENABLED,,,2025-10-09T19:00:00+00:00,row_fhh71gyisutq,hash_zmp3zhaecud0ee,youtube_20251009_13.csv,2025-10-09T15:26:00+00:00
gg_acct_10,gg_camp_93,gg_group_540,gg_ad_2481,gg_asset_1146,2025-11-18,9,America/Los_Angeles,TV,YOUTUBE_SEARCH,MASTHEAD,6.0,16.0,27.0,40.0,40.0,1.79,312,21,81.0,363014,USD,VALIDATED,ENABLED,,,2025-11-19T09:00:00+00:00,row_9lwb1uziczfg,hash_as6ynor2pp0q11,youtube_20251118_09.csv,2025-11-18T21:10:00+00:00
gg_acct_16,gg_camp_197,gg_group_355,gg_ad_718,gg_asset_3194,2026-01-03,9,Asia/Manila,MOBILE,YOUTUBE_SEARCH,BUMPER,45.0,16.0,21.0,18.0,3.0,22.17,134,2,24.0,33246,USD,ENRICHED,ENABLED,,,2026-01-03T09:00:00+00:00,row_mrkpchxpkib9,hash_xwymee2ynuqoy4,youtube_20260103_09.csv,2026-01-04T09:23:00+00:00
gg_acct_3,gg_camp_33,gg_group_294,gg_ad_2257,gg_asset_1983,2025-11-16,22,Asia/Manila,MOBILE,YOUTUBE_WATCH,UNKNOWN,,,,,,,83,2,,102292,USD,RECEIVED,ENABLED,,,2025-11-16T23:00:00+00:00,row_w6zez4x1oahx,hash_u9yovcf61tns4w,youtube_20251116_22.csv,2025-11-17T04:49:00+00:00
gg_acct_14,gg_camp_74,gg_group_583,gg_ad_1545,,2026-01-12,2,Asia/Manila ,TV,YOUTUBE_WATCH,SKIPPABLE_IN_STREAM,90.0,16.0,9.0,23.0,3.0,63.38,100,1,26.0,78353,USD,ENRICHED,DRAFT,,,2026-01-12T02:00:00+00:00,row_v1aafvcbujns,hash_cwshciupa9jz68,youtube_20260112_02.csv,2026-01-12T02:03:00+00:00
gg_acct_18,gg_camp_114,gg_group_228,gg_ad_102,gg_asset_365,2025-12-20,14,Asia/Manila,DESKTOP,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,10.0,11.0,5.0,4.0,3.0,4.82,217,13,20.0,110683,USD,ENRICHED,ENABLED,,,2025-12-20T20:00:00+00:00,row_yfct6v246gae,hash_hiak7h59qyg1ot,youtube_20251220_14.csv,2025-12-21T02:07:00+00:00
gg_acct_6,gg_camp_152,gg_group_54,gg_ad_2468,gg_asset_1690,2025-12-18,11,Asia/Manila ,TABLET,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,90.0,38.0,31.0,24.0,31.0,22.46,249,0,62.0,227702,USD,ENRICHED,ENABLED,,,2025-12-18T12:00:00+00:00,row_hs26rfg9w58j,hash_r3l6i5gj83dbt1,youtube_20251218_11.csv,2025-12-18T12:40:00+00:00
gg_acct_13,gg_camp_38,gg_group_375,gg_ad_1926,gg_asset_2510,2025-11-29,22,America/Los_Angeles,DESKTOP,YOUTUBE_SEARCH,BUMPER,8.0,1.0,1.0,1.0,0.0,3.71,19,0,4.0,15992,USD,ENRICHED,ENABLED,,,2025-11-29T22:00:00+00:00,row_726n2ukl94ww,hash_yf2r3nad3ky8yi,youtube_20251129_22.csv,2025-11-29T22:29:00+00:00
gg_acct_3,gg_camp_105,gg_group_295,gg_ad_793,gg_asset_3038,2026-01-03,14,Asia/Manila,TV,YOUTUBE_WATCH,UNKNOWN,,,,,,,175,4,,269226,USD,VALIDATED,ENABLED,,,2026-01-03T20:00:00+00:00,row_dp5zcfwwi43t,hash_25x5wwdtdz0hlx,youtube_20260103_14.csv,2026-01-04T02:45:00+00:00
gg_acct_18,gg_camp_89,gg_group_489,gg_ad_883,gg_asset_825,2025-11-10,10,,TABLET,YOUTUBE_WATCH,UNKNOWN,,,,,,,102,14,,8482,USD,PUBLISHED,ENABLED,,,2025-11-10T11:00:00+00:00,row_5vpcyjecvizr,hash_vwqc51lvweb8tl,youtube_20251110_10.csv,2025-11-10T12:22:00+00:00
gg_acct_10,gg_camp_10,gg_group_25,gg_ad_501,,2025-11-13,18,,MOBIL,DISPLAY_NETWORK,UNKNOWN,,,,,,,41,3,,20082,USD,PUBLISHED,ENABLED,,,2025-11-13T19:00:00+00:00,row_w5wj7135jszn,hash_skhhjt1fbn4xkt,youtube_20251113_18.csv,2025-11-15T18:53:00+00:00
gg_acct_10,gg_camp_62,gg_group_570,gg_ad_1443,,2026-01-08,11,Asia/Manila ,TABLET,YOUTUBE_WATCH,NON_SKIPPABLE,8.0,94.0,74.0,25.0,8.0,1.99,210,7,99.0,97563,USD,VALIDATED,ENABLED,,,2026-01-09T11:00:00+00:00,row_fcywxc1899pi,hash_0y3xjk3co0egis,youtube_20260108_11.csv,2026-01-08T12:54:00+00:00
gg_acct_17,gg_camp_125,gg_group_591,gg_ad_1005,gg_asset_1886,2025-12-12,11,,TV,DISPLAY_NETWORK,BUMPER,6.0,18.0,2.0,13.0,16.0,2.02,847,18,27.0,712419,USD,VALIDATED,REMOVED,,,2025-12-12T12:00:00+00:00,row_mbbnpl5ps4u9,hash_gbaog3vs16s8fs,youtube_20251212_11.csv,2025-12-12T11:29:00+00:00
gg_acct_8,gg_camp_33,gg_group_466,gg_ad_605,gg_asset_3065,2026-01-12,3,America/Los_Angeles,DESKTOP,YOUTUBE_SEARCH,MASTHEAD,45.0,6.0,4.0,1.0,,3.68,69,1,15.0,19748,USD,PUBLISHED,DRAFT,,,2026-01-12T03:00:00+00:00,row_mpao5pp7sxto,hash_bd9t6178gfrvph,youtube_20260112_03.csv,2026-01-12T03:10:00+00:00
gg_acct_10,gg_camp_1,gg_group_413,gg_ad_166,gg_asset_304,2025-12-13,8,America/Los_Angeles,MOBIL,DISPLAY_NETWORK,MASTHEAD,,55.0,28.0,16.0,45.0,,393,5,139.0,184905,USD,QUARANTINED,PAUSED,,MISSING_VIDEO_DURATION,2025-12-13T08:00:00+00:00,row_pl65gfnyx0ac,hash_dnqi3x3kgnf69b,youtube_20251213_08.csv,2025-12-13T09:34:00+00:00
gg_acct_4,gg_camp_75,gg_group_304,gg_ad_125,gg_asset_2067,2025-12-06,8,America/Los_Angeles,MOBIL,YOUTUBE_SEARCH,DISCOVERY,45.0,28.0,9.0,7.0,6.0,30.54,309,1,30.0,63010,USD,ENRICHED,ENABLED,,,2025-12-07T08:00:00+00:00,row_5mn7q8odojbh,hash_46gkttnh6ypsa1,youtube_20251206_08.csv,2025-12-06T08:59:00+00:00
gg_acct_18,gg_camp_163,gg_group_452,gg_ad_1193,gg_asset_2621,2025-11-14,2,America/Los_Angeles,TABLET,DISPLAY_NETWORK,DISCOVERY,12.0,0.0,0.0,0.0,0.0,6.4,618,30,2.0,380373,USD,VALIDATED,ENABLED,,,2025-11-14T02:00:00+00:00,row_9z54y0jnfc1f,hash_my2s640h8960l8,youtube_20251114_02.csv,2025-11-14T03:46:00+00:00
gg_acct_19,gg_camp_184,gg_group_175,gg_ad_1382,gg_asset_768,2025-11-09,22,Asia/Manila ,MOBILE,YOUTUBE_SEARCH,MASTHEAD,15.0,82.0,92.0,25.0,42.0,4.77,218,5,122.0,181632,USD,PUBLISHED,ENABLED,,,2025-11-09T22:00:00+00:00,row_ld1zt4haxx04,hash_wkmfdmknti5t4z,youtube_20251109_22.csv,2025-11-10T22:19:00+00:00
gg_acct_5,gg_camp_133,gg_group_517,gg_ad_1033,gg_asset_2079,2025-12-01,10,,OTHER,YOUTUBE_SEARCH,UNKNOWN,,,,,,,184,10,,138537,USD,ENRICHED,DISAPPROVED,,,2025-12-01T10:00:00+00:00,row_2dz45076usum,hash_643rbbmi941hoa,youtube_20251201_10.csv,2025-12-01T12:42:00+00:00
gg_acct_17,gg_camp_161,gg_group_545,gg_ad_1735,gg_asset_2088,2025-09-28,10,,TV,YOUTUBE_SEARCH,DISCOVERY,30.0,25.0,31.0,6.0,65.0,16.67,569,4,148.0,321349,USD,VALIDATED,ENABLED,,,2025-09-28T11:00:00+00:00,row_yixh1avt1cr8,hash_gxz61eq4htg9in,youtube_20250928_10.csv,2025-09-28T22:10:00+00:00
gg_acct_13,gg_camp_150,gg_group_513,gg_ad_1713,gg_asset_1702,2025-11-17,3,Asia/Manila,MOBILE,DISPLAY_NETWORK,DISCOVERY,15.0,42.0,26.0,11.0,18.0,2.74,266,20,51.0,453548,USD,ENRICHED,ENABLED,,,2025-11-17T03:00:00+00:00,row_sef450143gq7,hash_ecrupcms5b06ew,youtube_20251117_03.csv,2025-11-19T03:52:00+00:00
gg_acct_13,gg_camp_11,gg_group_140,,gg_asset_3146,2025-11-21,10,Asia/Manila ,TV,YOUTUBE_WATCH,UNKNOWN,,,,,,,373,23,,237180,USD,VALIDATED,ENABLED,,,2025-11-22T10:00:00+00:00,row_ce5uls4gqs72,hash_09x227lp26miia,youtube_20251121_10.csv,2025-11-21T16:40:00+00:00
gg_acct_16,gg_camp_5,gg_group_503,gg_ad_1712,gg_asset_412,2025-12-01,0,Asia/Manila,TV,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,8.0,43.0,39.0,18.0,0.0,3.86,187,5,55.0,63756,USD,ENRICHED,ENABLED,,,2025-12-01T01:00:00+00:00,row_awie54gnpr3f,hash_2eul0bi2gx8eox,youtube_20251201_00.csv,2025-12-01T01:11:00+00:00
gg_acct_5,gg_camp_198,gg_group_553,gg_ad_369,gg_asset_178,2025-09-25,14,America/Los_Angeles,TV,YOUTUBE_WATCH,NON_SKIPPABLE,20.0,4.0,1.0,3.0,1.0,13.91,56,1,8.0,57377,USD,VALIDATED,ENABLED,,,2025-09-25T14:00:00+00:00,row_073skk6mop1g,hash_80r0b0p1in3wgv,youtube_20250925_14.csv,2025-09-25T15:13:00+00:00
gg_acct_7,gg_camp_105,gg_group_426,gg_ad_1434,gg_asset_197,2025-11-26,14,Asia/Manila,MOBILE,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,8.0,2.0,2.0,0.0,1.0,4.88,96,0,4.0,120248,USD,VALIDATED,ENABLED,,,2025-11-27T14:00:00+00:00,row_yr72fwn82cpd,hash_tegd5t41m6db6g,youtube_20251126_14.csv,2025-11-26T14:23:00+00:00
gg_acct_13,gg_camp_121,gg_group_358,gg_ad_78,,2025-12-28,17,,MOBILE,DISPLAY_NETWORK,UNKNOWN,,,,,,,257,0,,72234,USD,VALIDATED,LIMITED,,,2025-12-29T17:00:00+00:00,row_bjv7qwhr5p55,hash_npszrpjbegqx2f,youtube_20251228_17.csv,2025-12-28T17:03:00+00:00
gg_acct_3,gg_camp_169,gg_group_283,gg_ad_1120,gg_asset_3129,2025-10-28,14,Asia/Manila,MOBIL,YOUTUBE_WATCH,BUMPER,8.0,177.0,14.0,45.0,69.0,1.9,719,15,320.0,474587,USD,QUARANTINED,PAUSED,,,2025-10-28T15:00:00+00:00,row_4dtnr2i5705e,hash_n8l9svram862wq,youtube_20251028_14.csv,2025-10-29T14:03:00+00:00
gg_acct_17,gg_camp_73,gg_group_205,gg_ad_1652,gg_asset_1119,2025-12-22,6,Asia/Manila,OTHER,YOUTUBE_SEARCH,BUMPER,6.0,67.0,110.0,64.0,60.0,0.47,571,12,125.0,175668,USD,QUARANTINED,ENABLED,,,2025-12-22T12:00:00+00:00,row_i28l7ndltbf6,hash_tjsz8fsqrbs1ps,youtube_20251222_06.csv,2025-12-23T06:38:00+00:00
gg_acct_3,gg_camp_101,gg_group_23,gg_ad_345,gg_asset_1484,2025-11-06,11,Asia/Manila,DESKTOP,YOUTUBE_SEARCH,NON_SKIPPABLE,10.0,4.0,5.0,0.0,0.0,4.93,188,12,8.0,219676,USD,VALIDATED,ENABLED,,,2025-11-07T11:00:00+00:00,row_6m2n9s384cyi,hash_4hhs1bagqaqrt0,youtube_20251106_11.csv,2025-11-06T23:11:00+00:00
gg_acct_11,gg_camp_116,gg_group_301,gg_ad_96,gg_asset_300,2025-11-05,23,Asia/Manila ,TV,YOUTUBE_WATCH,UNKNOWN,,,,,,,136,7,,93705,USD,VALIDATED,LIMITED,,,2025-11-06T23:00:00+00:00,row_qug5xgdk76rh,hash_pfd8xmou1ipl8y,youtube_20251105_23.csv,2025-11-06T00:18:00+00:00
gg_acct_15,gg_camp_132,gg_group_163,gg_ad_151,gg_asset_1619,2025-10-20,12,Asia/Manila,TV,YOUTUBE_SEARCH,NON_SKIPPABLE,30.0,12.0,21.0,17.0,5.0,4.93,110,3,25.0,77932,USD,VALIDATED,LIMITED,,,2025-10-20T12:00:00+00:00,row_1ktsbja8zutc,hash_n4lwxp9dd5uzp8,youtube_20251020_12.csv,2025-10-20T14:04:00+00:00
gg_acct_3,gg_camp_192,gg_group_341,gg_ad_1209,gg_asset_1878,2026-01-05,12,Asia/Manila ,MOBILE,YOUTUBE_SEARCH,NON_SKIPPABLE,45.0,42.0,82.0,67.0,22.0,8.81,223,3,109.0,70738,USD,RECEIVED,ENABLED,,,2026-01-05T12:00:00+00:00,row_yuawbcpfgb3o,hash_nrc6rvw1nbascg,youtube_20260105_12.csv,2026-01-05T12:35:00+00:00
gg_acct_20,gg_camp_11,gg_group_465,gg_ad_1767,gg_asset_2699,2025-11-16,16,Asia/Manila ,TABLET,YOUTUBE_SEARCH,NON_SKIPPABLE,45.0,9.0,6.0,7.0,5.0,19.72,85,8,17.0,17174,USD,PUBLISHED,PAUSED,,,2025-11-16T17:00:00+00:00,row_9qwlmangm7x2,hash_hcrqr0bamefiut,youtube_20251116_16.csv,2025-11-16T17:46:00+00:00
gg_acct_4,gg_camp_83,gg_group_251,gg_ad_1472,,2025-11-16,15,Asia/Manila,DESKTOP,DISPLAY_NETWORK,UNKNOWN,,,,,,,152,10,,107347,USD,ENRICHED,ENABLED,,,2025-11-16T21:00:00+00:00,row_6sb69xnfk384,hash_oxvkuz5052uuds,youtube_20251116_15.csv,2025-11-16T21:31:00+00:00
gg_acct_9,gg_camp_6,gg_group_336,gg_ad_344,,2025-09-20,23,America/Los_Angeles,MOBILE,YOUTUBE_SEARCH,UNKNOWN,,,,,,,204,1,,153956,USD,ENRICHED,PAUSED,,,2025-09-20T23:00:00+00:00,row_rie2gw9ucyxb,hash_c48hcbpugddo8j,youtube_20250920_23.csv,2025-09-21T23:51:00+00:00
gg_acct_1,gg_camp_100,gg_group_396,gg_ad_1132,gg_asset_738,2025-12-28,13,Asia/Manila,OTHER,DISPLAY_NETWORK,UNKNOWN,,,,,,,605,27,,426254,USD,VALIDATED,ENABLED,,,2025-12-29T13:00:00+00:00,row_eyvu12hg9041,hash_fatrezpq85s28q,youtube_20251228_13.csv,2025-12-30T13:42:00+00:00
gg_acct_19,gg_camp_47,gg_group_307,gg_ad_461,gg_asset_2931,2025-10-02,18,Asia/Manila,TV,YOUTUBE_SEARCH,UNKNOWN,,,,,,,194,4,,49927,USD,VALIDATED,ENABLED,,,2025-10-02T19:00:00+00:00,row_qbzzabb4avks,hash_0x1927lb2cebsp,youtube_20251002_18.csv,2025-10-03T00:26:00+00:00
gg_acct_8,gg_camp_80,gg_group_478,gg_ad_638,gg_asset_1139,2025-12-06,2,,MOBIL,YOUTUBE_WATCH,DISCOVERY,,91.0,8.0,55.0,15.0,4.11,443,42,125.0,128004,USD,PUBLISHED,DISAPPROVED,,,2025-12-07T02:00:00+00:00,row_7y6dexpyn3kx,hash_iorax1iac67igl,youtube_20251206_02.csv,2025-12-06T14:31:00+00:00
gg_acct_5,gg_camp_21,gg_group_532,,gg_asset_1529,2025-10-08,11,America/Los_Angeles,TABLET,YOUTUBE_SEARCH,MASTHEAD,,68.0,18.0,29.0,1.0,,157,6,83.0,114814,USD,QUARANTINED,REMOVED,,MISSING_VIDEO_DURATION,2025-10-08T17:00:00+00:00,row_xr6chflj1ltv,hash_csb2tistmwezq7,youtube_20251008_11.csv,2025-10-08T11:10:00+00:00
gg_acct_9,gg_camp_95,gg_group_532,,gg_asset_1916,2025-11-29,21,America/Los_Angeles,MOBIL,YOUTUBE_WATCH,UNKNOWN,,,,,,,152,13,,192174,USD,PUBLISHED,ENABLED,,,2025-11-29T21:00:00+00:00,row_ltsjpw2fwj3d,hash_bs0mtin4e11ymi,youtube_20251129_21.csv,2025-11-29T21:19:00+00:00
gg_acct_17,gg_camp_152,gg_group_237,gg_ad_984,gg_asset_3399,2025-12-03,5,,TABLET,DISPLAY_NETWORK,UNKNOWN,,,,,,,95,3,,148672,USD,PUBLISHED,ENABLED,,,2025-12-03T05:00:00+00:00,row_d8evedosvqt1,hash_s674l415akcnsr,youtube_20251203_05.csv,2025-12-03T11:07:00+00:00
gg_acct_8,gg_camp_44,gg_group_102,gg_ad_867,gg_asset_3224,2026-01-08,21,Asia/Manila,DESKTOP,YOUTUBE_SEARCH,UNKNOWN,,,,,,,209,8,,90018,USD,ENRICHED,REMOVED,,,2026-01-08T21:00:00+00:00,row_rxvncuv7p65y,hash_227dobp4h2q2td,youtube_20260108_21.csv,2026-01-08T21:21:00+00:00
gg_acct_16,gg_camp_25,gg_group_277,gg_ad_2276,gg_asset_3015,2025-11-18,3,America/Los_Angeles,MOBILE,YOUTUBE_SEARCH,BUMPER,30.0,41.0,7.0,7.0,17.0,10.54,243,4,55.0,192761,USD,VALIDATED,ENABLED,,,2025-11-18T09:00:00+00:00,row_w8peq1vhsopn,hash_vahfxdcfhidj26,youtube_20251118_03.csv,2025-11-18T09:53:00+00:00
gg_acct_11,gg_camp_1,gg_group_438,,,2025-10-02,10,Asia/Manila ,OTHER,YOUTUBE_WATCH,DISCOVERY,10.0,15.0,5.0,8.0,7.0,4.43,56,0,22.0,78322,USD,PUBLISHED,ENABLED,,,2025-10-02T16:00:00+00:00,row_ob3xyh7gtogo,hash_4vu8bogjw7nt2q,youtube_20251002_10.csv,2025-10-02T22:33:00+00:00
gg_acct_2,gg_camp_183,gg_group_95,gg_ad_2065,gg_asset_2416,2025-12-07,0,Asia/Manila ,TABLET,YOUTUBE_SEARCH,DISCOVERY,45.0,28.0,38.0,21.0,72.0,10.68,507,11,165.0,715817,USD,VALIDATED,PAUSED,,,2025-12-08T00:00:00+00:00,row_1cg8k8xvf7l8,hash_5096fil69cn8w6,youtube_20251207_00.csv,2025-12-07T00:06:00+00:00
gg_acct_20,gg_camp_182,gg_group_360,gg_ad_10,gg_asset_2758,2025-12-22,14,America/Los_Angeles,TABLET,YOUTUBE_WATCH,NON_SKIPPABLE,8.0,48.0,133.0,74.0,66.0,1.74,991,20,215.0,1221427,USD,VALIDATED,LIMITED,,,2025-12-23T14:00:00+00:00,row_o6r4de0u13gl,hash_h9d4vuzxwrv23c,youtube_20251222_14.csv,2025-12-23T14:34:00+00:00
gg_acct_12,gg_camp_94,gg_group_365,gg_ad_2222,gg_asset_602,2025-11-12,14,Asia/Manila ,MOBILE,YOUTUBE_WATCH,UNKNOWN,,,,,,,200,21,,83805,USD,PUBLISHED,ENABLED,,,2025-11-12T14:00:00+00:00,row_ny5nc6fj81nq,hash_5teloy0zbbsmvy,youtube_20251112_14.csv,2025-11-14T14:55:00+00:00
gg_acct_7,gg_camp_51,gg_group_396,gg_ad_922,gg_asset_1465,2025-12-21,10,America/Los_Angeles,TABLET,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,90.0,30.0,32.0,31.0,2.0,28.59,463,25,59.0,225080,USD,ENRICHED,ENABLED,,,2025-12-22T10:00:00+00:00,row_xlh1ig3gxrkm,hash_4q2kr3nsqg7ftt,youtube_20251221_10.csv,2025-12-21T11:18:00+00:00
gg_acct_10,gg_camp_70,gg_group_329,gg_ad_655,gg_asset_1466,2026-01-11,16,,OTHER,YOUTUBE_WATCH,SKIPPABLE_IN_STREAM,90.0,13.0,30.0,16.0,21.0,65.3,220,4,54.0,712496,USD,VALIDATED,ENABLED,,,2026-01-11T17:00:00+00:00,row_rgfcss46f9qy,hash_upxgqn36r1x89w,youtube_20260111_16.csv,2026-01-12T16:18:00+00:00
gg_acct_9,gg_camp_32,gg_group_417,gg_ad_1034,gg_asset_1394,2025-10-28,20,Asia/Manila,OTHER,YOUTUBE_WATCH,NON_SKIPPABLE,6.0,9.0,17.0,8.0,4.0,1.77,112,7,25.0,18159,USD,PUBLISHED,PAUSED,,,2025-10-28T21:00:00+00:00,row_7nogq6es1b97,hash_j37fjomhz1inc6,youtube_20251028_20.csv,2025-10-28T22:14:00+00:00
gg_acct_12,gg_camp_128,gg_group_222,gg_ad_682,gg_asset_2410,2025-10-08,14,Asia/Manila ,OTHER,YOUTUBE_WATCH,NON_SKIPPABLE,20.0,106.0,80.0,13.0,86.0,10.84,1174,50,167.0,252376,USD,VALIDATED,ENABLED,,,2025-10-08T20:00:00+00:00,row_nbltmjm9rrng,hash_846fl4lat4dnar,youtube_20251008_14.csv,2025-10-08T14:54:00+00:00
gg_acct_15,gg_camp_126,gg_group_596,gg_ad_970,,2025-11-17,3,America/Los_Angeles,DESKTOP,YOUTUBE_SEARCH,BUMPER,20.0,26.0,24.0,5.0,6.0,5.32,243,1,38.0,102683,USD,VALIDATED,PAUSED,,,2025-11-17T03:00:00+00:00,row_njxtlx05arp6,hash_syg4yh3jz69hul,youtube_20251117_03.csv,2025-11-19T03:53:00+00:00
gg_acct_13,gg_camp_196,gg_group_337,gg_ad_2396,gg_asset_2950,2025-11-07,18,,DESKTOP,DISPLAY_NETWORK,BUMPER,15.0,5.0,14.0,10.0,7.0,3.59,105,10,26.0,41567,USD,VALIDATED,PAUSED,,,2025-11-08T18:00:00+00:00,row_5kls06du6lgv,hash_qt5rbd23dvt55s,youtube_20251107_18.csv,2025-11-07T20:38:00+00:00
gg_acct_5,gg_camp_198,gg_group_411,gg_ad_1886,gg_asset_169,2025-12-01,1,Asia/Manila ,TV,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,30.0,4.0,5.0,0.0,1.0,1.83,92,2,9.0,66678,USD,PUBLISHED,ENABLED,,,2025-12-01T01:00:00+00:00,row_rua0h8ygw45q,hash_2ujsn4r82syr3y,youtube_20251201_01.csv,2025-12-01T13:44:00+00:00
