ad_account_id,campaign_id,ad_squad_id,ad_id,creative_id,start_time_utc,end_time_utc,device_os,placement,ad_product_type,creative_duration_seconds,view_time_millis,impressions,swipes,spend,currency_code,video_views,engagements,pipeline_status,delivery_status,quarantine_reason,ingested_at,row_id,row_hash,source_file,ingested_at_utc
snap_acct_6,snap_camp_45,snap_squad_461,snap_ad_262,snap_cr_3779,2025-09-24T20:00:00+00:00,2025-09-24T21:00:00+00:00,iOS,Spotlight,UNKNOWN,,,162,4,0.155939,PHP,,7,VALIDATED,PAUSED,,2025-09-25T02:00:00+00:00,row_3mgsdv0w7s74,hash_tpr6asb2wf9hfx,snapchat_20250924_20.csv,2025-09-24T20:20:00+00:00
snap_acct_9,snap_camp_63,snap_squad_596,snap_ad_1273,snap_cr_3204,2025-11-11T02:00:00+00:00,2025-11-11T03:00:00+00:00,Other,Discover,STORY_AD,20.0,339020.0,115,0,0.05925,PHP,46.0,6,ENRICHED,PAUSED,,2025-11-11T02:00:00+00:00,row_hyz5qzf7pmtf,hash_c5ppb8vuidw7jh,snapchat_20251111_02.csv,2025-11-11T14:32:00+00:00
snap_acct_15,snap_camp_93,snap_squad_153,snap_ad_197,snap_cr_3881,2025-09-25T03:00:00+00:00,2025-09-25T04:00:00+00:00,Android,Stories,COLLECTION_AD,,,138,5,0.115189,EUR,,10,VALIDATED,ACTIVE,,2025-09-25T09:00:00+00:00,row_tk4xsnslipdw,hash_urvniljc54pl49,snapchat_20250925_03.csv,2025-09-27T03:31:00+00:00
snap_acct_6,snap_camp_90,snap_squad_620,snap_ad_1775,snap_cr_3609,2025-10-06T04:00:00+00:00,2025-10-06T05:00:00+00:00,Other,Discover,STORY_AD,20.0,167400.0,262,8,0.136475,AUD,20.0,24,VALIDATED,ACTIVE,,2025-10-07T04:00:00+00:00,row_cbs55f8zyybq,hash_ekkerqmxe24kn8,snapchat_20251006_04.csv,2025-10-06T04:55:00+00:00
snap_acct_1,snap_camp_177,snap_squad_120,snap_ad_1575,snap_cr_1377,2025-10-22T13:00:00+00:00,2025-10-22T14:00:00+00:00,Other,Spotlight,COLLECTION_AD,,,158,1,0.066558,USD,,65,VALIDATED,ACTIVE,,2025-10-22T15:00:00+00:00,row_v4cylzm5f11t,hash_ickyz7l0xdgycx,snapchat_20251022_13.csv,2025-10-22T15:37:00+00:00
snap_acct_8,snap_camp_85,snap_squad_444,snap_ad_1539,snap_cr_1566,2025-10-31T14:00:00+00:00,2025-10-31T15:00:00+00:00,Other,Spotlight,COLLECTION_AD,,,284,7,0.531561,USD,,7,ENRICHED,ACTIVE,,2025-10-31T14:00:00+00:00,row_9kqxtecnmn9n,hash_gmr2u4aagu6f40,snapchat_20251031_14.csv,2025-11-01T14:29:00+00:00
snap_acct_12,snap_camp_150,snap_squad_233,snap_ad_1553,,2025-10-07T06:00:00+00:00,2025-10-07T07:00:00+00:00,Other,Discover,UNKNOWN,,,788,57,1.224907,PHP,,173,ENRICHED,ACTIVE,,2025-10-07T12:00:00+00:00,row_ycm5w0czpfot,hash_u22xealu8jsr5s,snapchat_20251007_06.csv,2025-10-09T06:04:00+00:00
snap_acct_3,snap_camp_103,snap_squad_455,snap_ad_1635,,2025-11-15T10:00:00+00:00,2025-11-15T11:00:00+00:00,Other,Discover,STORY_AD,60.0,523600.0,97,1,0.017778,PHP,22.0,3,VALIDATED,ACTIVE,,2025-11-15T12:00:00+00:00,row_7i16q2y4z818,hash_t5vhexc4vjdxg5,snapchat_20251115_10.csv,2025-11-15T11:48:00+00:00
snap_acct_13,snap_camp_163,snap_squad_551,snap_ad_244,snap_cr_1951,2025-11-05T06:00:00+00:00,2025-11-05T07:00:00+00:00,Other,Discover,SINGLE_VIDEO,8.0,440380.0,285,2,0.544041,SGD,97.0,25,ENRICHED,LIMITED,,2025-11-05T08:00:00+00:00,row_vi869mybfltp,hash_r1cugzcayrpcg3,snapchat_20251105_06.csv,2025-11-05T18:34:00+00:00
snap_acct_15,snap_camp_76,snap_squad_28,snap_ad_1021,snap_cr_2682,2025-12-16T04:00:00+00:00,2025-12-16T05:00:00+00:00,Other,Stories,UNKNOWN,,,136,1,0.026527,USD,,14,ENRICHED,ACTIVE,,2025-12-16T06:00:00+00:00,row_dp8u10gjwlno,hash_scvkupgsp9zfho,snapchat_20251216_04.csv,2025-12-16T10:22:00+00:00
snap_acct_20,snap_camp_112,snap_squad_395,snap_ad_981,snap_cr_351,2025-10-30T18:00:00+00:00,2025-10-30T19:00:00+00:00,iOS,Spotlight,SINGLE_IMAGE,,,125,1,0.015286,PHP,,10,VALIDATED,ACTIVE,,2025-10-31T18:00:00+00:00,row_c7xyf4t6swl2,hash_38fh2n8rdvhsmj,snapchat_20251030_18.csv,2025-10-30T20:21:00+00:00
snap_acct_6,snap_camp_14,snap_squad_470,snap_ad_2153,snap_cr_41,2025-10-03T22:00:00+00:00,2025-10-03T23:00:00+00:00,Other,Discover,STORY_AD,60.0,1088100.0,145,2,0.14445,PHP,30.0,6,ENRICHED,ACTIVE,,2025-10-03T22:00:00+00:00,row_dfd5ooppns74,hash_lllh3dwl6yabnl,snapchat_20251003_22.csv,2025-10-04T04:15:00+00:00
snap_acct_1,snap_camp_42,snap_squad_605,snap_ad_2103,,2025-09-19T03:00:00+00:00,2025-09-19T04:00:00+00:00,Android,Stories,UNKNOWN,,,319,25,0.152918,PHP,,66,RECEIVED,ACTIVE,,2025-09-20T03:00:00+00:00,row_1p8hwdu6b4me,hash_2u5v5iej525xro,snapchat_20250919_03.csv,2025-09-19T04:48:00+00:00
snap_acct_1,snap_camp_120,snap_squad_72,snap_ad_2205,snap_cr_3457,2025-10-10T10:00:00+00:00,2025-10-10T11:00:00+00:00,Android,Spotlight,UNKNOWN,,,283,7,0.147454,PHP,,3,VALIDATED,ACTIVE,,2025-10-10T16:00:00+00:00,row_0guinxplqqqi,hash_apjnw4e1c55by6,snapchat_20251010_10.csv,2025-10-10T12:58:00+00:00
snap_acct_20,snap_camp_56,snap_squad_369,snap_ad_2304,snap_cr_1066,2025-12-09T07:00:00+00:00,2025-12-09T08:00:00+00:00,Other,Stories,UNKNOWN,,,172,3,0.116315,PHP,,22,PUBLISHED,ACTIVE,,2025-12-09T13:00:00+00:00,row_kjb00dy5sxsb,hash_tg5617anypyxnf,snapchat_20251209_07.csv,2025-12-09T19:18:00+00:00
snap_acct_19,snap_camp_165,snap_squad_12,snap_ad_2285,snap_cr_2680,2025-11-23T05:00:00+00:00,2025-11-23T06:00:00+00:00,Other,Discover,COLLECTION_AD,,,112,0,0.098083,PHP,,0,PUBLISHED,ACTIVE,,2025-11-23T07:00:00+00:00,row_8uykkhlhxj0i,hash_4noxnsbp5a5qxf,snapchat_20251123_05.csv,2025-11-23T17:18:00+00:00
snap_acct_4,snap_camp_166,snap_squad_193,snap_ad_1672,snap_cr_3946,2025-10-10T07:00:00+00:00,2025-10-10T08:00:00+00:00,Android,Spotlight,COLLECTION_AD,,,325,2,0.122339,PHP,,28,VALIDATED,ACTIVE,,2025-10-10T07:00:00+00:00,row_14vxaualsewu,hash_x9k01obwzy8ibd,snapchat_20251010_07.csv,2025-10-10T07:11:00+00:00
snap_acct_14,snap_camp_146,snap_squad_545,snap_ad_1911,snap_cr_4127,2025-09-27T15:00:00+00:00,2025-09-27T16:00:00+00:00,Other,Discover,UNKNOWN,,,321,0,0.395872,USD,,15,ENRICHED,ACTIVE,,2025-09-27T17:00:00+00:00,row_w4wwjhs4aox3,hash_y18gdu2d1qti0f,snapchat_20250927_15.csv,2025-09-27T17:56:00+00:00
snap_acct_7,snap_camp_140,snap_squad_357,snap_ad_352,snap_cr_471,2025-12-31T18:00:00+00:00,2025-12-31T19:00:00+00:00,Android,Discover,SINGLE_VIDEO,12.0,242320.0,510,18,0.145565,SGD,52.0,28,ENRICHED,PAUSED,,2026-01-01T00:00:00+00:00,row_lucgc8z363nh,hash_yaq5il9i32zw7x,snapchat_20251231_18.csv,2025-12-31T19:45:00+00:00
snap_acct_20,snap_camp_148,snap_squad_548,snap_ad_396,snap_cr_2858,2025-12-17T22:00:00+00:00,2025-12-17T23:00:00+00:00,Other,Stories,UNKNOWN,,,109,0,0.050118,USD,,9,VALIDATED,LIMITED,,2025-12-18T00:00:00+00:00,row_yjz9xknr50pr,hash_a308rh95hzdd4w,snapchat_20251217_22.csv,2025-12-18T00:43:00+00:00
snap_acct_8,snap_camp_74,snap_squad_531,snap_ad_408,snap_cr_446,2025-11-26T23:00:00+00:00,2025-11-27T00:00:00+00:00,Other,Spotlight,UNKNOWN,,,239,3,0.101839,USD,,9,ENRICHED,ACTIVE,,2025-11-26T23:00:00+00:00,row_24vcnfugmy4b,hash_4px4rfi34s8c2y,snapchat_20251126_23.csv,2025-11-27T05:49:00+00:00
snap_acct_9,snap_camp_2,snap_squad_577,snap_ad_2115,,2025-10-25T05:00:00+00:00,2025-10-25T06:00:00+00:00,Android,Discover,SINGLE_VIDEO,45.0,48200.0,58,1,0.015036,PHP,5.0,6,VALIDATED,ACTIVE,,2025-10-25T11:00:00+00:00,row_7rzdzl7lw47a,hash_teutec64vxu49d,snapchat_20251025_05.csv,2025-10-25T06:22:00+00:00
snap_acct_15,snap_camp_144,snap_squad_319,snap_ad_164,snap_cr_3555,2025-12-21T19:00:00+00:00,2025-12-21T20:00:00+00:00,iOS,Discover,UNKNOWN,,,67,1,0.040342,USD,,18,RECEIVED,DRAFT,,2025-12-22T01:00:00+00:00,row_yteziq5m9sst,hash_llz1pcvl96u8jo,snapchat_20251221_19.csv,2025-12-22T07:41:00+00:00
snap_acct_4,snap_camp_140,snap_squad_625,snap_ad_1525,snap_cr_3501,2025-12-22T03:00:00+00:00,2025-12-22T04:00:00+00:00,iOS,Discover,UNKNOWN,,,94,1,0.066138,USD,,18,VALIDATED,LIMITED,,2025-12-23T03:00:00+00:00,row_qy2a5o68n2d0,hash_i5yvm92pgwme36,snapchat_20251222_03.csv,2025-12-22T04:32:00+00:00
snap_acct_18,snap_camp_49,snap_squad_378,snap_ad_2197,snap_cr_3652,2025-10-26T11:00:00+00:00,2025-10-26T12:00:00+00:00,Android,Stories,COLLECTION_AD,,,158,1,0.082212,AUD,,14,VALIDATED,LIMITED,,2025-10-26T13:00:00+00:00,row_uv71o9ulpfqx,hash_rqplosf28xdjf2,snapchat_20251026_11.csv,2025-10-26T11:03:00+00:00
snap_acct_16,snap_camp_6,snap_squad_81,snap_ad_194,snap_cr_2980,2025-10-30T10:00:00+00:00,2025-10-30T11:00:00+00:00,Other,Spotlight,STORY_AD,12.0,454140.0,173,1,0.067851,USD,54.0,22,ENRICHED,PAUSED,,2025-10-30T12:00:00+00:00,row_vskg43fc76ol,hash_mmcbsc4x6rjsdt,snapchat_20251030_10.csv,2025-10-30T10:18:00+00:00
snap_acct_15,snap_camp_29,snap_squad_450,snap_ad_1278,snap_cr_4190,2025-10-14T03:00:00+00:00,2025-10-14T04:00:00+00:00,Other,Discover,STORY_AD,90.0,8705850.0,340,21,0.104889,USD,127.0,73,VALIDATED,ACTIVE,,2025-10-14T05:00:00+00:00,row_tkph6lko4dq2,hash_p08xa829wntnwk,snapchat_20251014_03.csv,2025-10-14T05:17:00+00:00
snap_acct_14,snap_camp_90,snap_squad_436,snap_ad_1055,snap_cr_3971,2025-09-19T14:00:00+00:00,2025-09-19T15:00:00+00:00,Android,Stories,STORY_AD,20.0,104940.0,98,0,0.036715,PHP,18.0,20,QUARANTINED,DRAFT,,2025-09-19T16:00:00+00:00,row_yf36c8qtiyi0,hash_mk7fcb7wybqbet,snapchat_20250919_14.csv,2025-09-21T14:09:00+00:00
snap_acct_18,snap_camp_161,snap_squad_543,snap_ad_720,snap_cr_3685,2025-11-17T20:00:00+00:00,2025-11-17T21:00:00+00:00,Android,Discover,STORY_AD,30.0,2552000.0,474,6,0.461564,PHP,160.0,17,VALIDATED,ACTIVE,,2025-11-18T20:00:00+00:00,row_yt4vd3d0cqv5,hash_p7i3mluf9580sx,snapchat_20251117_20.csv,2025-11-17T20:24:00+00:00
snap_acct_19,snap_camp_60,snap_squad_621,snap_ad_4,snap_cr_897,2025-12-23T04:00:00+00:00,2025-12-23T05:00:00+00:00,iOS,Stories,COLLECTION_AD,,,417,7,0.136111,PHP,,15,QUARANTINED,ACTIVE,,2025-12-24T04:00:00+00:00,row_wocrjymw75v6,hash_ctay7bvjspaldj,snapchat_20251223_04.csv,2025-12-24T04:53:00+00:00
snap_acct_12,snap_camp_107,snap_squad_506,snap_ad_1134,snap_cr_518,2025-11-08T07:00:00+00:00,2025-11-08T08:00:00+00:00,Other,Spotlight,COLLECTION_AD,,,264,6,0.209295,EUR,,19,VALIDATED,PAUSED,,2025-11-08T07:00:00+00:00,row_s54siw628271,hash_hsh0gsxuui1q9g,snapchat_20251108_07.csv,2025-11-08T09:14:00+00:00
snap_acct_12,snap_camp_119,snap_squad_220,snap_ad_1752,snap_cr_1302,2025-09-30T02:00:00+00:00,2025-09-30T03:00:00+00:00,Other,Discover,SINGLE_IMAGE,,,125,2,0.04222,SGD,,23,PUBLISHED,ACTIVE,,2025-09-30T02:00:00+00:00,row_uyqm5gujklko,hash_2r537abompamsp,snapchat_20250930_02.csv,2025-09-30T02:51:00+00:00
snap_acct_3,snap_camp_178,snap_squad_72,snap_ad_893,snap_cr_1702,2025-12-04T00:00:00+00:00,2025-12-04T01:00:00+00:00,Other,Spotlight,UNKNOWN,,,221,6,0.127782,USD,,29,VALIDATED,LIMITED,,2025-12-04T02:00:00+00:00,row_xqowydn5vcom,hash_3153vy707yvs88,snapchat_20251204_00.csv,2025-12-04T01:22:00+00:00
snap_acct_13,snap_camp_57,snap_squad_529,snap_ad_1737,snap_cr_2639,2025-10-25T03:00:00+00:00,2025-10-25T04:00:00+00:00,Other,Spotlight,UNKNOWN,,,402,3,0.202375,PHP,,55,RECEIVED,PAUSED,,2025-10-26T03:00:00+00:00,row_wb987xx7ikc0,hash_a31l9ku292iv8n,snapchat_20251025_03.csv,2025-10-25T15:35:00+00:00
snap_acct_5,snap_camp_43,snap_squad_255,snap_ad_1192,snap_cr_1831,2025-11-29T00:00:00+00:00,2025-11-29T01:00:00+00:00,iOS,Discover,SINGLE_IMAGE,,,290,0,0.043098,USD,,81,VALIDATED,ACTIVE,,2025-11-29T02:00:00+00:00,row_aqqengrscr7h,hash_3gc73q2oi7c955,snapchat_20251129_00.csv,2025-11-29T01:53:00+00:00
snap_acct_13,snap_camp_58,snap_squad_64,snap_ad_970,snap_cr_2195,2025-10-18T00:00:00+00:00,2025-10-18T01:00:00+00:00,Android,Spotlight,SINGLE_VIDEO,90.0,2106150.0,176,2,0.167222,USD,57.0,31,VALIDATED,ACTIVE,,2025-10-18T00:00:00+00:00,row_660we43m022l,hash_nhhgc8a7obq2ad,snapchat_20251018_00.csv,2025-10-18T00:37:00+00:00
snap_acct_4,snap_camp_168,snap_squad_186,snap_ad_2080,snap_cr_1756,2025-12-16T02:00:00+00:00,2025-12-16T03:00:00+00:00,Android,Spotlight,STORY_AD,90.0,684000.0,59,3,0.06725,PHP,19.0,21,ENRICHED,PAUSED,,2025-12-16T04:00:00+00:00,row_0ig8jiledphd,hash_bgj76ihsvydmn9,snapchat_20251216_02.csv,2025-12-16T02:01:00+00:00
snap_acct_1,snap_camp_13,snap_squad_20,snap_ad_2310,snap_cr_958,2025-12-19T13:00:00+00:00,2025-12-19T14:00:00+00:00,iOS,Spotlight,SINGLE_VIDEO,60.0,960930.0,48,0,0.026581,PHP,27.0,1,VALIDATED,ACTIVE,,2025-12-19T13:00:00+00:00,row_awopzlu6oo6c,hash_bp4xbf1ct7wvc6,snapchat_20251219_13.csv,2025-12-20T01:51:00+00:00
snap_acct_7,snap_camp_126,snap_squad_237,snap_ad_1691,snap_cr_1943,2025-11-23T18:00:00+00:00,2025-11-23T19:00:00+00:00,iOS,Discover,SINGLE_IMAGE,,,183,4,0.055068,EUR,,58,VALIDATED,ACTIVE,,2025-11-24T18:00:00+00:00,row_pe1by16sl6sh,hash_xl5s8m5ezfxacp,snapchat_20251123_18.csv,2025-11-24T00:19:00+00:00
snap_acct_1,snap_camp_167,snap_squad_65,snap_ad_1085,snap_cr_3547,2025-12-16T04:00:00+00:00,2025-12-16T05:00:00+00:00,Other,Spotlight,UNKNOWN,,,553,9,0.508686,PHP,,51,VALIDATED,DISAPPROVED,,2025-12-16T06:00:00+00:00,row_5jn9tgpkjqfs,hash_obqdapo902k0t2,snapchat_20251216_04.csv,2025-12-16T06:07:00+00:00
snap_acct_5,snap_camp_166,snap_squad_469,snap_ad_1001,snap_cr_1528,2025-10-02T07:00:00+00:00,2025-10-02T08:00:00+00:00,Android,Stories,UNKNOWN,,,95,0,0.056042,PHP,,22,PUBLISHED,ACTIVE,,2025-10-02T13:00:00+00:00,row_q9bzvoqdofl0,hash_vx4qax5mlpjxgs,snapchat_20251002_07.csv,2025-10-02T07:38:00+00:00
snap_acct_8,snap_camp_142,snap_squad_165,snap_ad_444,snap_cr_1158,2025-10-07T02:00:00+00:00,2025-10-07T03:00:00+00:00,Android,Discover,SINGLE_VIDEO,60.0,1349950.0,218,2,0.106117,SGD,35.0,77,PUBLISHED,ACTIVE,,2025-10-07T04:00:00+00:00,row_al7ooxsqhn8n,hash_dpk2ady673l2nn,snapchat_20251007_02.csv,2025-10-07T08:38:00+00:00
snap_acct_18,snap_camp_71,snap_squad_7,snap_ad_585,snap_cr_823,2025-09-29T18:00:00+00:00,2025-09-29T19:00:00+00:00,iOS,Stories,COLLECTION_AD,,,700,42,0.599426,PHP,,14,ENRICHED,ACTIVE,,2025-09-30T18:00:00+00:00,row_4bp8pbqwkof3,hash_noxa8nfywq88cv,snapchat_20250929_18.csv,2025-09-29T18:27:00+00:00
snap_acct_5,snap_camp_179,snap_squad_360,snap_ad_848,snap_cr_1040,2025-11-10T21:00:00+00:00,2025-11-10T22:00:00+00:00,Other,Discover,SINGLE_VIDEO,12.0,173020.0,168,1,0.089311,PHP,41.0,39,PUBLISHED,ACTIVE,,2025-11-10T21:00:00+00:00,row_cdkfhmum3eoc,hash_a9y3ntrwq6b0gm,snapchat_20251110_21.csv,2025-11-10T21:52:00+00:00
snap_acct_20,snap_camp_80,snap_squad_376,snap_ad_261,snap_cr_224,2025-10-17T10:00:00+00:00,2025-10-17T11:00:00+00:00,Other,Spotlight,STORY_AD,60.0,1481760.0,117,0,0.027956,AUD,28.0,8,RECEIVED,ACTIVE,,2025-10-17T16:00:00+00:00,row_ept3yqcoshcm,hash_n6bhwwigidqi2j,snapchat_20251017_10.csv,2025-10-17T10:22:00+00:00
snap_acct_11,snap_camp_164,snap_squad_405,snap_ad_1028,snap_cr_539,2025-09-27T05:00:00+00:00,2025-09-27T06:00:00+00:00,Other,Stories,SINGLE_IMAGE,,,48,0,0.046346,USD,,9,VALIDATED,ACTIVE,,2025-09-27T05:00:00+00:00,row_dvnn5woumahe,hash_fnj1jub4g66mop,snapchat_20250927_05.csv,2025-09-27T07:59:00+00:00
snap_acct_1,snap_camp_149,snap_squad_256,snap_ad_596,snap_cr_3078,2025-10-06T14:00:00+00:00,2025-10-06T15:00:00+00:00,Android,Discover,UNKNOWN,,,48,0,0.037685,USD,,21,VALIDATED,ACTIVE,,2025-10-06T16:00:00+00:00,row_2y9cjy3sptv6,hash_7la8k1f0py45v8,snapchat_20251006_14.csv,2025-10-06T14:26:00+00:00
snap_acct_8,snap_camp_169,snap_squad_470,snap_ad_2191,snap_cr_3682,2025-12-01T18:00:00+00:00,2025-12-01T19:00:00+00:00,iOS,Discover,SINGLE_VIDEO,10.0,96250.0,257,4,0.005139,PHP,25.0,56,VALIDATED,ACTIVE,,2025-12-02T00:00:00+00:00,row_8u9de03r74jg,hash_l9rw947752pjvf,snapchat_20251201_18.csv,2025-12-01T20:12:00+00:00
snap_acct_15,snap_camp_168,snap_squad_347,snap_ad_1959,snap_cr_112,2025-10-05T04:00:00+00:00,2025-10-05T05:00:00+00:00,Other,Stories,SINGLE_VIDEO,60.0,1633230.0,224,3,0.425886,PHP,69.0,16,QUARANTINED,DRAFT,,2025-10-05T10:00:00+00:00,row_kih8bgvlbw5v,hash_ee3akgtds9ps73,snapchat_20251005_04.csv,2025-10-05T10:28:00+00:00
snap_acct_12,snap_camp_135,snap_squad_340,snap_ad_704,snap_cr_669,2025-12-15T18:00:00+00:00,2025-12-15T19:00:00+00:00,iOS,Stories,UNKNOWN,,,177,0,0.139577,PHP,,24,VALIDATED,ACTIVE,,2025-12-15T20:00:00+00:00,row_stv8o4ofzn0z,hash_eryfs1eea3t6v7,snapchat_20251215_18.csv,2025-12-15T20:24:00+00:00
snap_acct_2,snap_camp_76,snap_squad_157,snap_ad_2110,snap_cr_2843,2026-01-12T19:00:00+00:00,2026-01-12T20:00:00+00:00,Other,Stories,SINGLE_VIDEO,10.0,120000.0,559,29,0.139473,PHP,75.0,74,VALIDATED,ACTIVE,,2026-01-13T01:00:00+00:00,row_lq6gvdz5288q,hash_8gwdij9ksj7typ,snapchat_20260112_19.csv,2026-01-13T01:07:00+00:00
snap_acct_5,snap_camp_111,snap_squad_580,snap_ad_2260,snap_cr_2448,2025-11-11T19:00:00+00:00,2025-11-11T20:00:00+00:00,iOS,Stories,SINGLE_IMAGE,,,124,10,0.064103,AUD,,5,VALIDATED,LIMITED,,2025-11-12T19:00:00+00:00,row_fdjjdcu45tla,hash_8grvt4th9p9imq,snapchat_20251111_19.csv,2025-11-11T20:24:00+00:00
snap_acct_11,snap_camp_50,snap_squad_293,snap_ad_2146,snap_cr_3024,2025-11-29T10:00:00+00:00,2025-11-29T11:00:00+00:00,iOS,Stories,SINGLE_VIDEO,10.0,187230.0,212,2,0.05381,USD,79.0,28,VALIDATED,ACTIVE,,2025-11-29T16:00:00+00:00,row_1dyrn2smaqy8,hash_5chcdos2yjzes2,snapchat_20251129_10.csv,2025-11-29T12:28:00+00:00
snap_acct_11,snap_camp_58,snap_squad_358,snap_ad_2024,snap_cr_2898,2026-01-14T23:00:00+00:00,2026-01-15T00:00:00+00:00,Other,Spotlight,COLLECTION_AD,,,106,4,0.066166,PHP,,13,VALIDATED,DRAFT,,2026-01-15T01:00:00+00:00,row_g6uq22vrmlh3,hash_7wvpiw1ew6xo0b,snapchat_20260114_23.csv,2026-01-14T23:32:00+00:00
snap_acct_5,snap_camp_65,snap_squad_125,snap_ad_1166,snap_cr_3270,2025-09-24T16:00:00+00:00,2025-09-24T17:00:00+00:00,Android,Spotlight,COLLECTION_AD,,,141,0,0.032482,PHP,,5,RECEIVED,ARCHIVED,,2025-09-25T16:00:00+00:00,row_ueht9ebvx60a,hash_2nl2rdwsg28xrd,snapchat_20250924_16.csv,2025-09-26T16:06:00+00:00
snap_acct_2,snap_camp_80,snap_squad_289,snap_ad_167,snap_cr_3429,2025-12-21T03:00:00+00:00,2025-12-21T04:00:00+00:00,iOS,Discover,SINGLE_VIDEO,,570580.0,229,4,0.227914,SGD,94.0,34,ENRICHED,ACTIVE,,2025-12-22T03:00:00+00:00,row_3qlfr6wjw8l6,hash_gt2l5y1ryctdyj,snapchat_20251221_03.csv,2025-12-22T03:14:00+00:00
snap_acct_8,snap_camp_56,snap_squad_643,snap_ad_430,snap_cr_3885,2025-11-12T19:00:00+00:00,2025-11-12T20:00:00+00:00,Other,Discover,SINGLE_IMAGE,,,59,2,0.044698,SGD,,9,ENRICHED,LIMITED,,2025-11-13T01:00:00+00:00,row_p47ervybaj3q,hash_lhbk15g7orxo9i,snapchat_20251112_19.csv,2025-11-12T19:01:00+00:00
snap_acct_5,snap_camp_73,snap_squad_540,snap_ad_253,snap_cr_1439,2025-10-06T13:00:00+00:00,2025-10-06T14:00:00+00:00,Other,Stories,STORY_AD,30.0,68760.0,107,4,0.084053,PHP,6.0,11,VALIDATED,ACTIVE,,2025-10-07T13:00:00+00:00,row_itsy9j5s8vk1,hash_6eexu07m6q39c8,snapchat_20251006_13.csv,2025-10-07T13:27:00+00:00
snap_acct_12,snap_camp_30,snap_squad_339,snap_ad_1310,snap_cr_1072,2025-10-27T12:00:00+00:00,2025-10-27T13:00:00+00:00,Other,Discover,UNKNOWN,,,116,0,0.068617,PHP,,21,ENRICHED,ACTIVE,,2025-10-27T18:00:00+00:00,row_1csq6cayswra,hash_dwpjb65zgv4o35,snapchat_20251027_12.csv,2025-10-27T12:20:00+00:00
snap_acct_16,snap_camp_91,snap_squad_491,snap_ad_1610,snap_cr_2964,2026-01-15T12:00:00+00:00,2026-01-15T13:00:00+00:00,Android,Stories,UNKNOWN,,,121,0,0.12869,USD,,29,RECEIVED,ACTIVE,,2026-01-15T14:00:00+00:00,row_xt2cbcw67oe4,hash_he34y3e0xdonwv,snapchat_20260115_12.csv,2026-01-15T12:50:00+00:00
snap_acct_14,snap_camp_8,snap_squad_332,snap_ad_1428,snap_cr_1346,2025-11-20T16:00:00+00:00,2025-11-20T17:00:00+00:00,Android,Stories,UNKNOWN,,,68,2,0.106818,USD,,6,ENRICHED,LIMITED,,2025-11-20T16:00:00+00:00,row_soluiwdclh8h,hash_qq37m7wg0rg5xj,snapchat_20251120_16.csv,2025-11-20T17:05:00+00:00
snap_acct_3,snap_camp_78,snap_squad_621,snap_ad_1069,snap_cr_3772,2025-09-28T08:00:00+00:00,2025-09-28T09:00:00+00:00,iOS,Spotlight,COLLECTION_AD,,,223,12,0.054767,PHP,,96,ENRICHED,PAUSED,,2025-09-28T08:00:00+00:00,row_08yumqfsigkx,hash_aa3zu5as29n2in,snapchat_20250928_08.csv,2025-09-28T08:31:00+00:00
snap_acct_8,snap_camp_73,snap_squad_337,snap_ad_862,snap_cr_3324,2026-01-07T15:00:00+00:00,2026-01-07T16:00:00+00:00,Other,Discover,SINGLE_VIDEO,30.0,303420.0,302,3,0.269846,PHP,78.0,54,RECEIVED,ACTIVE,,2026-01-07T21:00:00+00:00,row_5lpoyjjoatpi,hash_bj488y1unaq22j,snapchat_20260107_15.csv,2026-01-07T17:43:00+00:00
snap_acct_17,snap_camp_16,snap_squad_454,snap_ad_743,snap_cr_3722,2025-10-22T16:00:00+00:00,2025-10-22T17:00:00+00:00,iOS,Stories,SINGLE_VIDEO,6.0,84630.0,144,2,0.171764,PHP,39.0,10,VALIDATED,ACTIVE,,2025-10-22T18:00:00+00:00,row_gktunor9ir2f,hash_j7c4zjkbfpvt77,snapchat_20251022_16.csv,2025-10-22T16:54:00+00:00
snap_acct_5,snap_camp_48,snap_squad_142,snap_ad_50,snap_cr_1406,2025-09-28T16:00:00+00:00,2025-09-28T17:00:00+00:00,Android,Discover,UNKNOWN,,,115,3,0.036659,EUR,,17,PUBLISHED,PAUSED,,2025-09-28T18:00:00+00:00,row_nkqvytdblp9q,hash_tlhwqeglqyuc31,snapchat_20250928_16.csv,2025-09-29T16:44:00+00:00
snap_acct_5,snap_camp_106,snap_squad_43,snap_ad_1679,snap_cr_1305,2025-11-11T00:00:00+00:00,2025-11-11T01:00:00+00:00,iOS,Discover,COLLECTION_AD,,,102,2,0.048689,PHP,,22,ENRICHED,DISAPPROVED,,2025-11-11T02:00:00+00:00,row_wam5akzgf06g,hash_avzl877nfi051r,snapchat_20251111_00.csv,2025-11-13T00:13:00+00:00
snap_acct_9,snap_camp_60,snap_squad_252,snap_ad_488,snap_cr_1328,2025-12-06T02:00:00+00:00,2025-12-06T03:00:00+00:00,Android,Stories,UNKNOWN,,,302,8,0.035281,AUD,,57,ENRICHED,DISAPPROVED,,2025-12-06T02:00:00+00:00,row_1n0oipzsevog,hash_n9j2eomg9v4gf2,snapchat_20251206_02.csv,2025-12-07T02:14:00+00:00
